profession,city,state,combined
"['agencies', 'deal', 'instrumentation']",['mumbai'],['maharashtra'],"['agencies', 'deal', 'instrumentation', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mahad'],['maharashtra '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mahad', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['agencies', 'deal', 'instrumentation']",['guwahati'],['assam'],"['agencies', 'deal', 'instrumentation', 'guwahati', 'assam']"
"['academician', 'student', 'engineering', 'college']",['mumbai '],['maharshtra '],"['academician', 'student', 'engineering', 'college', 'mumbai ', 'maharshtra ']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra  '],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra  ']"
"['academician', 'student', 'engineering', 'college']",['mumbai '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'mumbai ', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['design', 'engineer', 'consultant']",['ahmednagar'],['ahmednagar'],"['design', 'engineer', 'consultant', 'ahmednagar', 'ahmednagar']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['bārāmati'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'bārāmati', 'maharashtra']"
"['design', 'engineer', 'consultant']",['raipur '],['chhattishgarh '],"['design', 'engineer', 'consultant', 'raipur ', 'chhattishgarh ']"
"['academician', 'student', 'engineering', 'college']",['koparkhairane'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'koparkhairane', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['panvel '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'panvel ', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['mumbai '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'mumbai ', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['panvel'],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'panvel', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['panvel'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'panvel', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['mumbai'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['thane'],['maharastra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'thane', 'maharastra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['raipur '],['chhattisgarh '],"['engineer', 'operator', 'new', 'technology', 'raipur ', 'chhattisgarh ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['mumbai'],['maharashtra '],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'mumbai', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['aurangabad'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'aurangabad', 'maharashtra']"
"['design', 'engineer', 'consultant']",['pune'],['maharashtra '],"['design', 'engineer', 'consultant', 'pune', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['panvel'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'panvel', 'maharashtra']"
"['regulatory', 'authority', 'policy', 'maker', 'urban', 'planning', 'specialist', 'utility', 'energy', 'company']",['mumbai '],['maharashtra '],"['regulatory', 'authority', 'policy', 'maker', 'urban', 'planning', 'specialist', 'utility', 'energy', 'company', 'mumbai ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['pune '],['maharashtra '],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'pune ', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['mumbai'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'mumbai', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['mumbai'],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'mumbai', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['vapi'],['gujarat '],"['engineer', 'operator', 'new', 'technology', 'vapi', 'gujarat ']"
"['design', 'engineer', 'consultant']",['pune'],['maharashtra'],"['design', 'engineer', 'consultant', 'pune', 'maharashtra']"
"['design', 'engineer', 'consultant']",['thane'],['maharashtra'],"['design', 'engineer', 'consultant', 'thane', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['mumbai'],['maharashta'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'mumbai', 'maharashta']"
"['design', 'engineer', 'consultant']",['borivli'],['maharashtra'],"['design', 'engineer', 'consultant', 'borivli', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['mumbai '],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'mumbai ', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['thane'],['maharastra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'thane', 'maharastra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['mumbai '],['maharashtra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'mumbai ', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['mumbai'],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'mumbai', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['pune'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'pune', 'maharashtra']"
"['agencies', 'deal', 'instrumentation']",['mumbai'],['maharashtra'],"['agencies', 'deal', 'instrumentation', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['mumbai'],['maharastra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'mumbai', 'maharastra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['pune '],['maharashtra '],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'pune ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['navi mumbai '],['maharashtra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'navi mumbai ', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['panvel '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'panvel ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['pune'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'pune', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['investor', 'banker', 'venture', 'capitalist']",['mumbai'],['maharashtra'],"['investor', 'banker', 'venture', 'capitalist', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['navi mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'navi mumbai', 'maharashtra']"
"['design', 'engineer', 'consultant']",['navi mumbai'],['maharashtra'],"['design', 'engineer', 'consultant', 'navi mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['ahmedabad '],['gujarat '],"['engineer', 'operator', 'new', 'technology', 'ahmedabad ', 'gujarat ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['roha'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'roha', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['pune'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'pune', 'maharashtra']"
"['agencies', 'deal', 'instrumentation']",['thane'],['maharastra'],"['agencies', 'deal', 'instrumentation', 'thane', 'maharastra']"
"['engineer', 'operator', 'new', 'technology']",['chennai'],['tamil nadu'],"['engineer', 'operator', 'new', 'technology', 'chennai', 'tamil nadu']"
"['engineer', 'operator', 'new', 'technology']",['thyssenkrupp '],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'thyssenkrupp ', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['mumbai'],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'mumbai', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai '],['maharashtra '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['faridabad'],['haryana'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'faridabad', 'haryana']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['navi mumbai '],['maharashtra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'navi mumbai ', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['pune'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'pune', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['taloja'],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'taloja', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['faridabad '],['haryana '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'faridabad ', 'haryana ']"
"['academician', 'student', 'engineering', 'college']",['vadodara'],['gujarat'],"['academician', 'student', 'engineering', 'college', 'vadodara', 'gujarat']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['mumbai'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'mumbai', 'maharashtra']"
"['design', 'engineer', 'consultant']",['pune'],['maharashtra'],"['design', 'engineer', 'consultant', 'pune', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['pune'],['maharashtra '],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'pune', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['bhiwandi'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'bhiwandi', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['navi mumbai'],['maharashtra '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'navi mumbai', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['panvel'],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'panvel', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['panvel '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'panvel ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['solapur'],['maharastra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'solapur', 'maharastra']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['navi mumbai '],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'navi mumbai ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['jodhpur'],['rajasthan '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'jodhpur', 'rajasthan ']"
"['agencies', 'deal', 'instrumentation']",['mumbai'],['maharashtra'],"['agencies', 'deal', 'instrumentation', 'mumbai', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['mumbai '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'mumbai ', 'maharashtra ']"
"['design', 'engineer', 'consultant']",['pune'],['maharashtra '],"['design', 'engineer', 'consultant', 'pune', 'maharashtra ']"
"['design', 'engineer', 'consultant']",['pune'],['maharashtra'],"['design', 'engineer', 'consultant', 'pune', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['kolhapur '],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'kolhapur ', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['navi mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'navi mumbai', 'maharashtra']"
"['agencies', 'deal', 'instrumentation']",['mumbai'],['maharashtra'],"['agencies', 'deal', 'instrumentation', 'mumbai', 'maharashtra']"
"['design', 'engineer', 'consultant']",['mumbai'],['maharashtra'],"['design', 'engineer', 'consultant', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['bārāmati'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'bārāmati', 'maharashtra']"
"['investor', 'banker', 'venture', 'capitalist']",['vikhroli'],['maharashtra'],"['investor', 'banker', 'venture', 'capitalist', 'vikhroli', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai '],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai ', 'maharashtra']"
"['design', 'engineer', 'consultant']",['pune'],['maharashtra '],"['design', 'engineer', 'consultant', 'pune', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['navi mumbai '],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'navi mumbai ', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai '],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'mumbai ', 'maharashtra ']"
