Industry,Company Size,Package Type,Sponsorship Amount,Duration (months),Marketing Activities,Event Type,Event Month,Attendee Demographics,ROI Metrics,Feedback
4,1,1,59986,5.0,0,3,8,0,2.2,2
2,0,0,43301,3.0,0,0,2,3,2.4,1
2,2,2,44423,3.0,2,1,6,2,4.7,1
3,1,1,15321,1.0,2,0,1,3,3.1,2
5,2,2,65042,8.0,1,2,7,2,3.5,0
5,2,2,74255,6.0,0,1,10,2,2.4,2
2,2,2,70926,9.0,2,0,12,2,4.9,0
5,0,0,59880,4.0,1,1,3,3,3.9,2
5,2,2,20404,8.0,2,1,9,0,3.2,2
4,0,0,73620,5.0,3,0,4,2,2.2,0
2,1,2,18763,10.0,1,3,7,2,4.8,1
2,2,1,92412,8.0,2,2,12,0,5.0,1
2,2,0,54202,6.0,2,1,9,0,3.0,2
0,0,1,51634,8.0,2,3,6,1,3.2,0
0,0,1,62074,7.0,0,0,3,3,4.0,2
1,1,0,83967,4.0,0,3,8,3,4.1,0
2,2,0,14859,8.0,0,1,11,1,2.9,2
3,1,1,34909,11.0,2,3,11,1,3.8,2
0,0,0,53110,1.0,3,3,7,3,2.9,2
1,0,1,39858,5.0,1,2,3,1,2.1,2
5,1,1,40619,1.0,1,3,3,0,3.9,1
3,0,0,61855,4.0,2,3,8,4,3.0,1
5,2,1,72278,6.0,1,3,12,0,3.7,0
0,0,2,52451,10.0,2,1,3,3,3.6,2
5,1,1,75680,10.0,2,2,7,0,4.3,1
5,2,2,61000,10.0,3,0,3,3,4.6,0
0,0,0,55126,2.0,3,0,12,1,2.0,1
5,0,2,30886,8.0,0,2,2,1,2.3,1
2,0,2,15357,12.0,2,0,8,1,3.0,2
0,0,1,54954,9.0,1,2,2,3,4.3,2
2,1,1,76627,11.0,3,2,6,1,3.7,1
5,2,0,30752,3.0,2,0,2,1,3.7,0
4,0,2,99681,3.0,1,3,3,4,3.3,1
4,0,2,37290,2.0,3,0,8,2,3.7,2
0,2,2,37306,1.0,1,1,1,2,3.1,0
4,2,1,79878,8.0,1,0,7,0,3.3,1
2,2,1,87597,11.0,1,2,8,3,4.2,2
3,1,0,46505,5.0,3,0,11,0,4.3,0
1,1,1,96514,5.0,0,0,2,3,3.5,1
5,0,1,56682,7.0,3,0,5,0,4.9,0
1,2,1,46657,12.0,2,3,12,0,4.3,2
5,0,2,64735,12.0,0,2,10,0,4.8,1
2,2,1,91028,4.0,1,2,11,0,3.6,2
3,2,2,28770,12.0,2,3,4,1,4.1,0
0,0,0,80345,9.0,0,0,11,3,4.6,1
1,0,0,76682,5.0,1,2,6,2,4.5,2
3,2,2,30470,3.0,3,3,2,0,4.7,0
0,2,0,81526,8.0,2,3,4,4,4.7,1
3,2,1,18327,6.0,0,1,12,4,2.9,1
5,2,1,66408,8.0,2,3,8,0,3.8,0
2,0,1,95078,4.0,3,0,4,1,2.9,1
0,2,0,44384,1.0,3,0,9,0,2.6,2
4,0,0,26070,9.0,1,3,10,2,4.6,0
1,1,2,71791,5.0,1,3,7,4,3.2,1
5,1,2,87101,1.0,0,0,12,1,4.7,1
2,2,2,24918,10.0,1,0,2,3,4.6,0
1,1,0,91413,11.0,1,2,11,4,4.5,2
2,2,2,66302,7.0,2,1,11,2,2.2,2
2,0,0,44389,1.0,0,3,7,0,4.0,2
4,0,1,80570,1.0,1,2,7,3,2.2,0
4,1,1,61584,1.0,0,0,10,1,3.1,2
4,2,0,45954,7.0,0,3,2,2,4.9,1
5,1,1,45610,9.0,0,3,11,2,3.6,2
2,0,0,90026,11.0,3,1,6,4,2.3,0
5,2,1,63133,5.0,0,2,3,4,4.7,0
2,1,0,41845,8.0,1,3,8,2,3.3,1
2,1,1,71540,10.0,0,2,6,1,2.9,2
1,2,1,23108,8.0,1,3,6,1,2.3,1
5,0,0,74464,11.0,2,2,6,2,3.3,2
0,0,2,30166,3.0,1,2,9,4,3.4,2
2,2,1,82271,8.0,0,2,8,0,2.9,0
4,1,1,96379,8.0,2,3,4,0,4.4,2
2,1,2,46365,4.0,3,0,2,3,3.1,2
0,2,2,51473,3.0,3,3,6,0,4.6,2
1,1,1,60316,1.0,2,2,7,0,2.1,1
3,0,1,70240,5.0,3,0,4,3,4.6,0
4,2,0,60055,6.0,1,0,12,1,3.4,1
5,1,0,28912,1.0,3,2,2,1,3.9,0
4,2,0,82394,8.0,2,0,2,4,2.8,1
5,0,1,71548,5.0,0,2,7,4,2.9,2
4,2,0,42101,6.0,2,2,1,3,4.4,1
2,2,0,53640,11.0,2,3,1,4,4.5,2
4,1,2,47031,1.0,2,2,3,3,3.2,2
2,2,2,66978,5.0,1,0,3,0,4.1,2
2,2,0,24428,11.0,1,0,12,4,4.8,2
5,2,2,46278,11.0,1,0,7,1,3.6,2
0,2,0,27248,5.0,3,1,8,0,4.3,0
1,1,2,31683,2.0,3,0,1,3,2.3,1
2,0,1,80418,5.0,0,1,1,3,3.1,1
2,1,0,72520,3.0,3,3,10,3,2.1,1
5,1,1,66705,9.0,0,0,3,0,2.0,1
1,2,2,76607,1.0,0,0,2,2,4.0,1
5,0,1,12232,1.0,0,3,6,2,4.8,2
0,0,2,88771,2.0,2,2,5,3,2.1,2
4,1,0,37446,10.0,3,0,4,4,4.5,0
0,2,1,21280,8.0,0,2,12,0,3.1,1
4,2,2,59457,1.0,1,3,7,2,4.0,1
3,1,0,57337,3.0,1,1,3,4,4.7,2
1,2,1,62115,4.0,1,2,1,0,2.5,1
1,0,2,63150,6.0,3,3,10,3,3.1,0
5,1,2,78427,9.0,1,0,12,1,3.2,1
3,1,2,29811,8.0,2,0,12,1,2.7,1
5,0,0,47749,9.0,0,0,6,3,3.6,1
2,0,0,40552,10.0,3,1,8,0,3.4,2
4,1,2,92275,6.0,3,3,6,0,4.4,2
0,1,2,56667,4.0,0,0,1,3,2.4,2
1,0,1,73159,1.0,3,2,1,1,3.0,1
4,1,1,15857,3.0,2,3,5,1,2.3,1
0,1,2,70662,8.0,1,0,7,0,2.8,2
1,2,1,39603,5.0,1,2,9,4,2.7,2
2,2,1,27355,11.0,2,0,2,0,2.2,0
1,1,1,85865,9.0,3,2,6,2,3.2,1
4,2,1,38214,12.0,1,2,12,0,4.9,2
2,0,0,79653,11.0,3,1,7,1,3.4,0
3,1,2,80285,10.0,3,0,6,4,2.7,1
0,2,0,15470,10.0,0,3,6,2,4.7,2
0,1,1,41075,11.0,0,0,9,2,2.7,1
1,1,0,10585,7.0,0,1,2,3,2.8,0
1,2,0,54848,12.0,1,1,3,0,2.7,1
3,1,2,48408,11.0,2,3,9,2,4.0,2
0,1,2,76240,4.0,3,3,1,4,4.2,1
2,0,2,96416,4.0,2,2,12,1,3.8,2
5,0,2,32308,8.0,3,1,3,4,4.4,2
4,0,1,17420,2.0,3,0,12,2,3.0,2
0,2,1,13441,7.0,3,1,7,0,2.0,0
4,2,0,59040,3.0,2,2,4,4,3.8,1
1,0,0,63043,2.0,0,3,2,2,2.5,2
5,1,1,10479,12.0,1,0,12,4,3.7,0
0,0,1,69189,8.0,1,2,10,1,4.2,0
4,0,1,93720,9.0,1,3,12,4,3.3,1
3,1,0,86691,4.0,2,0,8,4,2.1,0
4,2,2,85607,12.0,0,0,6,1,4.0,2
1,2,0,27716,8.0,2,0,4,0,2.4,1
2,1,1,21673,12.0,1,0,6,2,2.3,2
1,1,0,35759,9.0,1,1,7,2,2.3,2
1,0,0,80773,11.0,0,1,9,4,3.4,2
5,2,0,89801,9.0,3,2,4,4,4.1,1
0,0,1,19940,5.0,2,1,3,1,4.3,1
3,2,1,65571,6.0,0,0,4,2,3.8,1
2,1,2,87902,1.0,3,0,2,3,2.7,2
1,0,1,63801,11.0,3,1,6,3,3.2,0
1,0,2,79830,7.0,0,3,12,3,4.5,2
0,2,1,53834,2.0,1,3,12,4,3.9,1
2,1,0,66746,1.0,3,2,4,4,3.0,1
3,0,1,25272,1.0,3,2,2,2,3.1,1
3,1,2,81693,10.0,0,0,9,0,4.1,0
2,0,0,89052,11.0,0,1,11,1,4.9,1
1,1,2,95465,1.0,1,2,6,3,4.7,2
4,1,1,66792,5.0,1,1,9,3,4.1,1
5,1,2,45475,6.0,1,1,3,4,4.6,1
0,1,1,55939,9.0,2,2,4,2,4.2,2
5,2,2,34514,10.0,0,2,7,4,3.7,0
4,1,0,63194,7.0,0,2,4,0,4.4,1
4,0,0,81631,12.0,0,3,6,4,4.8,0
3,2,0,56995,1.0,2,2,2,0,2.8,0
2,0,2,18400,4.0,3,1,10,1,2.5,2
0,0,1,84628,6.0,2,0,12,0,2.9,2
5,0,2,87220,7.0,3,2,2,2,3.5,0
1,1,1,57085,10.0,3,0,5,3,2.2,1
0,1,1,42577,12.0,2,1,7,3,3.6,0
4,1,0,50915,1.0,3,3,10,3,4.5,2
5,2,2,59026,12.0,0,0,8,3,3.1,2
1,1,1,95444,9.0,1,2,2,4,4.2,1
2,2,0,57253,9.0,2,2,10,2,4.8,1
1,2,2,45629,10.0,2,2,11,4,2.8,1
2,0,2,84529,1.0,3,0,3,4,4.3,0
5,1,1,22633,10.0,2,1,7,0,2.3,1
0,2,1,76483,6.0,2,1,6,2,3.5,0
0,2,0,23709,6.0,3,1,12,0,4.2,2
3,2,1,11528,7.0,3,2,6,4,3.3,0
1,0,1,50893,9.0,1,0,11,2,4.9,0
4,2,1,75126,4.0,2,1,1,2,2.6,2
0,2,1,50966,1.0,1,2,9,0,4.2,2
3,0,0,79657,4.0,2,0,9,0,2.6,0
0,0,0,40080,6.0,1,0,2,0,3.0,0
4,1,1,21962,2.0,2,3,9,4,2.7,0
4,1,0,53872,6.0,2,2,8,1,4.0,1
0,0,2,24184,3.0,1,3,11,1,2.2,0
5,2,1,80236,2.0,2,0,10,1,4.4,2
3,1,2,99437,2.0,1,0,9,3,4.4,0
2,2,1,85529,4.0,0,2,7,4,5.0,0
4,2,2,79627,5.0,2,0,9,0,4.5,2
1,2,1,36308,3.0,2,3,1,4,4.5,0
1,1,0,18638,10.0,3,0,7,2,4.2,1
4,1,2,46618,1.0,0,3,6,4,3.0,0
0,1,2,98633,5.0,3,2,1,2,3.9,0
3,2,1,29746,5.0,2,2,4,3,2.2,1
3,1,0,93298,6.0,1,2,10,0,2.9,0
1,0,0,56784,9.0,2,3,12,0,2.0,0
1,1,2,34691,8.0,1,2,6,0,3.4,1
1,1,1,12779,6.0,0,3,9,0,3.8,1
5,0,0,25119,11.0,3,1,9,2,4.1,1
1,1,2,39803,6.0,3,0,12,0,2.0,1
1,0,2,47611,3.0,2,2,7,3,4.7,1
3,2,2,58638,2.0,0,0,7,2,4.4,0
3,0,2,88964,4.0,1,2,7,0,4.4,1
1,2,2,15530,4.0,0,3,11,3,2.0,1
0,2,2,76832,8.0,2,1,3,4,4.7,2
5,0,0,16132,11.0,0,0,7,2,2.3,1
3,2,2,67708,9.0,3,1,6,0,2.9,0
5,2,2,60975,11.0,2,2,8,3,4.1,2
1,2,0,17761,3.0,0,0,10,3,4.6,1
1,1,2,18173,12.0,3,1,9,4,4.8,1
1,2,2,34803,4.0,1,3,2,0,2.4,2
2,0,2,61414,11.0,0,2,8,1,2.2,1
2,0,0,18394,10.0,0,3,8,1,3.2,0
5,1,2,38128,6.0,2,1,11,0,2.3,2
5,1,0,15347,5.0,0,3,10,0,2.9,1
4,0,0,80402,6.0,0,3,1,0,3.7,1
3,1,2,13821,4.0,2,2,4,2,2.5,0
1,0,1,44719,1.0,2,1,4,0,4.1,0
4,2,1,51616,6.0,1,2,8,2,2.6,1
0,1,1,20983,10.0,3,1,6,0,3.7,0
3,1,2,12039,2.0,0,3,3,3,2.9,1
4,0,2,17556,5.0,0,1,9,1,2.7,2
1,2,1,63883,4.0,3,1,11,2,4.0,2
2,0,0,78038,11.0,0,2,6,4,4.1,2
3,1,1,87259,4.0,1,2,11,3,4.4,0
1,2,1,11058,7.0,0,1,2,1,4.3,0
5,0,1,84014,7.0,1,2,6,2,3.8,0
1,0,0,89849,7.0,1,1,4,3,2.5,0
5,0,1,36902,5.0,0,1,9,0,3.7,1
0,1,2,31154,4.0,0,0,12,3,2.2,0
4,0,0,86904,11.0,2,3,4,3,3.4,1
3,0,0,20978,2.0,2,0,9,2,3.6,1
3,0,2,70406,3.0,0,3,4,1,2.8,0
2,1,0,96948,9.0,3,1,4,4,2.3,1
5,1,1,60005,1.0,0,1,10,4,4.3,0
4,2,2,66877,1.0,3,3,4,2,3.7,2
1,1,2,27881,12.0,1,3,6,0,3.5,0
0,0,1,14456,4.0,2,1,12,2,2.6,0
2,0,0,36630,3.0,2,2,1,4,4.4,0
3,2,1,81841,6.0,2,1,1,3,4.5,2
1,1,0,85827,6.0,0,2,4,3,3.7,1
1,0,1,27206,11.0,0,1,4,3,2.6,0
0,0,2,91315,12.0,2,0,7,0,2.5,0
5,0,2,21908,1.0,3,2,3,0,2.8,2
4,2,0,67222,5.0,2,3,3,0,3.9,1
5,2,1,82444,8.0,2,3,6,3,3.2,0
1,0,1,28550,11.0,0,1,3,1,2.7,2
4,1,0,59989,5.0,3,2,4,4,3.1,1
1,0,0,87166,2.0,2,2,2,0,3.1,1
1,2,1,95231,1.0,0,1,12,3,4.7,1
4,0,2,14578,6.0,0,0,8,0,3.9,2
5,1,2,34922,4.0,1,3,12,1,4.4,2
0,2,0,56221,10.0,3,2,9,1,2.8,2
4,1,2,16068,10.0,2,2,12,1,4.8,2
1,2,2,41179,3.0,0,2,7,1,4.8,2
3,0,0,70419,7.0,1,1,3,0,4.3,0
3,0,0,21455,5.0,1,3,8,2,2.2,0
4,0,0,16644,9.0,2,0,12,3,4.0,1
3,1,0,14146,5.0,1,0,7,1,3.2,1
1,0,2,51424,3.0,0,2,4,4,2.9,0
1,1,0,17828,7.0,2,3,11,4,3.1,1
4,0,0,33539,3.0,0,1,6,1,4.8,2
5,2,2,15141,11.0,0,2,6,1,4.9,1
1,1,1,28280,12.0,0,1,12,4,3.0,1
3,1,2,16828,6.0,3,2,6,3,3.2,2
4,2,1,89199,6.0,2,0,6,2,2.9,0
2,2,0,34939,8.0,0,2,3,1,3.9,0
4,0,2,13577,6.0,3,3,9,1,4.9,2
0,1,0,12125,10.0,2,3,3,4,2.6,0
2,1,2,56774,11.0,2,0,4,1,3.2,2
5,0,1,48770,5.0,2,2,12,3,2.9,2
2,0,0,19449,12.0,2,3,9,4,3.1,2
5,1,2,62892,11.0,1,2,4,3,2.8,2
3,1,0,68900,5.0,1,2,11,4,4.4,2
0,1,2,71320,5.0,2,3,7,1,2.9,2
2,2,0,60078,4.0,3,0,12,3,3.7,0
4,0,1,26964,7.0,0,2,4,1,4.9,0
4,0,0,21952,6.0,1,3,9,4,2.7,2
4,0,1,95191,2.0,1,3,10,4,2.8,0
2,1,2,12022,9.0,0,3,2,2,3.1,0
3,0,1,29634,8.0,2,0,7,2,3.2,0
3,1,0,57040,7.0,1,3,9,3,3.2,0
3,1,2,39944,10.0,3,0,11,3,4.1,1
0,0,1,40790,5.0,1,3,8,3,3.4,1
0,2,0,98004,10.0,0,3,5,1,2.3,2
1,0,1,39719,6.0,0,2,5,3,4.6,1
4,2,0,52385,8.0,2,3,2,1,4.9,1
3,1,2,70284,7.0,2,3,3,2,4.9,0
0,1,2,71818,3.0,0,1,10,0,4.7,0
5,0,2,80960,4.0,2,3,4,1,3.7,1
5,1,0,63038,12.0,0,0,2,2,3.0,2
5,1,1,23348,1.0,3,1,6,4,4.4,1
4,0,1,72193,10.0,0,1,2,4,4.2,0
3,0,0,55773,7.0,0,2,8,4,3.1,0
4,0,1,32421,7.0,2,3,8,3,3.3,0
5,2,0,34119,10.0,0,2,2,3,3.9,0
1,0,1,33498,3.0,2,3,6,3,4.6,0
1,2,2,15654,2.0,2,1,4,4,3.4,0
4,2,0,30440,8.0,0,3,4,3,2.6,1
0,0,1,98808,6.0,3,0,6,4,2.9,1
0,2,0,91594,4.0,3,1,12,1,3.1,2
4,2,0,45288,12.0,0,1,4,4,2.1,2
4,2,2,10439,1.0,1,2,8,0,2.4,2
1,0,2,83478,6.0,1,3,10,4,4.8,0
0,0,0,19154,2.0,3,0,1,2,2.9,2
2,0,0,25444,4.0,0,0,11,1,3.0,1
1,1,1,80250,4.0,2,0,8,3,4.7,0
1,2,2,59704,11.0,1,3,2,2,4.8,2
3,0,2,73820,2.0,0,1,7,1,3.1,2
4,2,2,66902,8.0,1,3,8,1,2.5,1
5,2,1,19745,11.0,0,2,2,4,2.3,1
0,1,1,63288,2.0,0,1,9,1,4.1,2
3,0,2,99890,12.0,3,0,10,4,3.3,1
3,1,2,39824,2.0,1,1,11,2,2.3,1
0,1,1,72428,1.0,1,3,6,0,2.5,2
2,1,0,18602,10.0,3,1,7,4,4.1,1
1,1,1,38038,7.0,2,0,3,1,4.4,1
1,2,1,23519,1.0,0,2,7,4,3.6,1
2,2,0,48146,10.0,1,2,11,3,2.7,0
4,0,1,71861,1.0,3,1,6,0,4.3,0
2,2,1,10511,10.0,3,1,12,1,4.0,0
5,1,1,95981,3.0,0,1,2,3,2.6,1
3,2,0,85545,1.0,0,1,7,1,4.7,0
3,1,1,49644,9.0,1,0,10,3,3.1,0
1,1,2,77622,10.0,3,1,6,2,4.7,0
5,1,0,50041,8.0,0,0,7,3,2.6,1
5,0,0,60150,12.0,0,2,9,4,2.9,1
4,2,0,17272,9.0,1,1,6,1,2.7,2
3,1,0,48611,5.0,3,3,10,4,5.0,2
5,2,0,95330,12.0,0,1,4,0,3.6,0
3,1,1,87266,12.0,2,3,1,4,4.7,1
2,1,2,74439,6.0,1,2,4,2,3.8,2
0,1,1,22505,3.0,1,1,7,3,4.2,0
2,1,0,14255,10.0,1,1,9,1,3.8,0
0,1,2,12559,10.0,3,2,4,1,2.9,0
1,2,0,59400,9.0,2,3,4,1,2.0,2
0,2,0,90720,1.0,1,1,6,0,3.5,0
5,2,1,50203,3.0,2,1,1,1,2.8,1
2,1,2,83804,5.0,3,0,7,2,4.4,1
2,1,1,31805,1.0,0,3,3,0,4.7,2
1,1,0,46604,7.0,2,2,1,3,4.8,2
5,1,0,84427,1.0,1,1,8,0,2.2,2
3,2,0,25118,1.0,0,3,8,3,4.7,1
1,2,0,37052,10.0,2,2,8,0,3.1,0
4,0,0,16854,2.0,3,0,7,1,4.7,0
1,0,1,35852,2.0,3,1,11,4,4.3,1
4,0,2,83590,3.0,3,1,7,2,4.5,1
5,1,1,12819,7.0,0,0,10,2,2.5,2
4,1,1,24235,12.0,2,1,11,4,2.1,0
1,0,1,76572,11.0,0,1,4,3,3.9,2
5,1,2,71952,7.0,1,3,5,1,4.9,2
5,0,0,29440,11.0,2,3,6,4,2.8,2
1,1,1,29457,9.0,1,1,12,0,4.0,1
0,1,2,65964,9.0,2,1,8,2,2.7,0
3,2,1,25945,12.0,0,3,9,4,3.2,1
2,2,1,37795,7.0,3,2,7,3,4.1,1
1,2,2,31612,6.0,2,1,11,0,4.7,0
0,2,0,77870,11.0,1,3,9,1,3.2,0
0,0,0,19836,11.0,2,3,12,1,3.9,0
5,2,2,71048,9.0,0,3,1,2,4.8,1
1,0,0,31143,6.0,3,3,6,4,2.1,1
0,0,1,67477,3.0,1,1,7,1,3.1,0
5,1,2,21615,12.0,0,2,10,1,4.4,0
4,1,1,15154,9.0,0,0,4,0,4.5,2
5,1,2,23356,10.0,3,0,11,1,3.7,1
0,1,0,83983,10.0,0,3,12,3,2.5,2
2,2,1,62758,3.0,0,2,2,3,3.1,2
5,2,2,77765,8.0,2,1,4,1,3.4,1
4,0,1,50580,11.0,1,3,9,4,3.8,2
0,0,1,64701,5.0,1,3,12,0,2.3,1
5,0,2,90651,6.0,2,2,1,0,4.0,1
4,0,1,26654,12.0,1,1,4,0,2.3,0
3,0,2,49901,6.0,0,2,3,4,3.6,1
0,1,0,34693,8.0,3,3,12,1,4.7,1
2,0,1,37652,7.0,3,0,3,1,4.1,1
2,2,1,94912,2.0,3,1,12,1,3.7,0
0,2,0,60969,3.0,3,0,9,0,4.6,1
0,1,0,35139,7.0,0,2,1,3,3.8,2
5,0,1,70206,12.0,3,3,5,4,2.2,1
1,1,1,19405,2.0,0,2,10,2,4.1,2
3,2,1,78642,3.0,3,2,2,0,4.8,0
4,2,1,77217,3.0,3,1,10,0,4.9,1
4,1,0,69348,11.0,2,2,1,0,4.8,2
4,2,0,23536,10.0,0,0,7,1,4.8,2
4,0,1,28533,4.0,3,3,9,4,2.4,0
3,0,0,58299,3.0,3,0,12,4,4.9,1
0,2,1,64901,6.0,3,1,3,4,2.9,2
3,1,1,23176,5.0,2,2,1,4,3.4,2
1,1,2,94503,9.0,2,1,11,4,2.8,0
3,1,0,37429,8.0,1,1,9,0,2.3,1
3,1,0,25671,4.0,1,1,3,0,4.9,1
0,1,1,24777,11.0,1,3,10,1,3.1,0
5,0,2,69436,8.0,2,2,4,0,3.4,1
3,2,1,71893,12.0,1,2,2,2,4.1,2
4,1,1,93619,10.0,3,1,5,0,2.7,1
2,2,0,55287,10.0,1,1,3,0,3.7,0
3,0,1,99836,3.0,1,1,10,3,2.9,0
2,0,2,78697,9.0,2,2,3,0,2.6,0
4,1,2,20634,2.0,1,2,10,1,3.1,2
4,1,0,61675,3.0,0,2,10,3,2.0,2
4,1,1,45678,3.0,3,3,7,2,3.2,0
5,1,0,49096,5.0,0,3,9,4,2.9,2
2,1,2,35341,12.0,0,3,10,3,2.6,2
3,1,2,55047,5.0,3,2,6,2,2.5,0
5,2,0,77008,12.0,2,1,7,3,3.1,1
1,1,1,30337,12.0,3,2,1,0,3.7,2
1,0,1,80720,11.0,2,3,9,2,4.3,0
4,2,0,22086,6.0,2,2,4,0,4.3,1
1,0,1,99857,3.0,2,3,12,4,3.0,1
4,0,1,32876,7.0,2,1,10,4,4.6,1
4,1,1,63705,12.0,3,0,10,3,4.6,1
2,1,1,97146,9.0,1,1,4,1,5.0,0
2,1,0,24799,8.0,0,3,12,3,3.5,2
4,1,2,94599,6.0,3,2,7,2,3.6,2
5,0,1,42641,12.0,3,3,6,1,2.6,1
5,1,2,11259,7.0,3,0,2,2,4.2,0
2,1,1,29507,5.0,2,2,9,2,3.8,1
1,0,2,31633,2.0,0,2,3,3,2.5,2
1,1,0,23908,4.0,3,2,2,2,4.1,2
5,0,0,59893,3.0,3,2,3,4,4.5,2
2,0,0,72903,2.0,2,0,8,1,3.8,0
2,0,0,67114,3.0,1,3,12,1,3.4,0
3,1,1,71183,7.0,3,3,11,0,3.9,1
5,1,1,83160,7.0,0,3,2,0,3.6,0
2,0,2,28445,3.0,2,2,11,1,4.9,0
4,1,1,91326,2.0,0,1,8,2,2.3,0
5,1,1,22443,2.0,2,2,1,4,4.8,0
5,1,0,92283,1.0,3,1,12,0,4.1,2
2,2,0,49512,10.0,1,2,8,2,4.0,2
2,1,1,74487,10.0,0,0,1,3,3.3,2
0,2,0,10218,5.0,2,3,10,0,3.5,2
2,0,2,25980,6.0,0,1,3,1,4.9,0
4,1,0,50624,9.0,3,3,7,4,2.7,0
1,1,1,21311,10.0,2,3,10,1,2.8,0
2,0,0,54228,6.0,0,0,6,4,2.5,0
5,1,1,79297,10.0,3,3,1,3,4.9,2
1,2,0,98741,2.0,2,1,12,2,3.2,2
1,1,0,27785,10.0,1,3,9,1,2.7,1
2,1,0,76271,7.0,1,3,3,0,4.5,2
2,2,1,50872,12.0,1,2,2,1,3.8,1
1,0,0,13534,10.0,1,0,7,4,2.6,1
1,0,2,73683,2.0,0,0,4,4,2.9,1
1,0,2,23497,5.0,0,2,1,3,3.5,0
0,2,1,20817,4.0,0,2,7,0,4.7,2
3,0,1,57991,8.0,0,1,7,3,2.4,0
3,2,0,71388,12.0,1,1,7,3,5.0,2
1,0,1,55425,1.0,3,2,12,4,2.1,1
3,1,2,70090,5.0,0,0,11,0,2.2,1
5,1,1,78669,9.0,1,3,1,3,3.0,0
2,1,0,39756,10.0,1,2,4,0,2.9,0
5,2,0,42447,2.0,0,1,11,4,3.0,0
1,1,1,99459,9.0,0,2,7,1,4.9,0
4,0,0,42789,6.0,3,2,7,1,4.8,1
1,1,2,91952,4.0,1,0,7,0,3.8,2
1,2,2,95021,12.0,3,2,12,2,2.5,2
4,0,2,72910,9.0,0,2,4,4,2.1,2
0,0,1,37100,7.0,2,3,11,3,4.5,0
2,0,1,94974,1.0,3,2,12,4,3.1,2
4,2,2,11743,10.0,2,2,8,3,2.8,1
4,1,1,86477,11.0,2,1,3,2,4.1,0
3,0,0,21404,6.0,1,0,11,1,4.7,1
0,2,1,56780,11.0,0,0,9,2,2.7,2
5,0,1,36514,1.0,0,2,6,2,4.9,1
0,1,0,40376,10.0,1,0,8,0,3.4,1
3,0,0,44813,11.0,3,3,12,3,4.2,2
4,0,0,53092,2.0,3,2,11,0,2.0,2
0,0,1,29858,1.0,2,1,7,2,4.0,2
1,0,0,30695,3.0,1,2,10,2,2.1,2
5,2,1,73763,10.0,0,0,11,3,3.3,2
4,1,2,82398,4.0,2,1,6,3,4.4,0
5,0,2,36738,7.0,1,2,4,3,4.2,2
5,1,1,30355,5.0,1,1,3,2,2.5,1
1,0,1,87011,1.0,0,2,8,2,4.9,0
0,2,2,82414,8.0,3,0,10,4,4.3,2
4,1,0,50534,5.0,2,0,7,3,2.7,2
4,0,0,81294,11.0,2,3,4,0,4.1,2
0,1,2,72230,10.0,3,3,10,0,2.1,2
5,1,2,72164,5.0,3,2,4,1,2.3,1
3,0,1,33439,3.0,0,3,6,4,2.3,2
4,2,1,21212,12.0,1,2,1,1,2.8,0
0,0,0,32760,8.0,1,2,1,4,3.0,0
5,0,1,56460,11.0,3,1,6,2,3.6,1
2,2,2,24703,11.0,3,0,8,1,3.0,1
0,2,1,93531,11.0,3,2,11,2,3.7,0
4,2,0,99959,9.0,2,2,11,1,3.0,0
1,2,2,62366,11.0,3,0,1,1,4.0,1
5,0,2,65647,8.0,1,3,7,3,4.8,2
4,2,1,45157,9.0,3,3,10,0,4.1,2
3,0,1,34342,1.0,2,1,1,3,4.9,0
3,2,0,65941,2.0,1,3,1,0,4.6,2
1,2,1,98708,11.0,0,0,11,2,2.7,1
5,1,1,79861,11.0,2,1,7,2,2.2,0
4,1,2,77968,3.0,0,0,3,4,4.2,2
5,2,2,72978,5.0,3,3,11,0,3.3,0
3,1,0,12681,1.0,2,0,6,3,3.8,2
0,2,0,19122,9.0,3,0,2,1,4.8,0
2,2,0,30451,12.0,2,0,6,4,2.4,2
4,0,2,73773,3.0,1,2,12,3,3.8,2
5,2,0,13006,12.0,2,1,4,1,3.3,0
5,0,2,80940,12.0,2,1,10,1,4.1,1
5,1,2,56237,11.0,2,1,10,4,4.2,0
5,1,1,59711,2.0,1,1,5,2,2.9,0
4,0,1,68928,2.0,1,3,8,2,3.6,1
4,1,0,39607,9.0,3,0,1,2,3.2,1
3,2,1,47066,7.0,1,0,11,4,2.3,1
3,1,2,26784,8.0,1,3,7,4,4.2,0
3,2,0,74354,10.0,3,2,8,1,4.6,1
5,2,2,54556,12.0,0,3,8,2,4.1,1
0,0,2,66746,4.0,1,3,12,0,2.3,2
5,0,0,54935,12.0,3,1,10,0,2.1,1
0,0,1,56476,4.0,2,3,8,1,2.9,0
3,1,2,92168,8.0,1,0,5,1,2.4,0
3,1,2,76635,1.0,2,3,8,1,2.5,0
5,2,1,21317,9.0,2,1,6,3,2.1,1
4,0,0,45633,8.0,3,2,7,2,4.6,0
4,2,0,22989,5.0,1,0,9,2,2.7,0
3,0,1,41312,9.0,2,0,10,1,3.7,0
4,0,1,69987,12.0,2,3,10,4,4.2,2
5,1,1,19514,4.0,2,0,7,2,4.7,1
5,1,1,11101,12.0,2,3,3,1,2.4,1
3,1,2,41436,7.0,0,2,9,0,4.7,0
0,0,0,19898,4.0,2,1,3,4,4.6,0
