Sponsor ID,Sponsor Name,Industry,Company Size,Package Type,Sponsorship Amount,Duration (months),Marketing Activities,Event ID,Event Name,Event Type,Event Date,Event Month,Attendee Demographics,ROI Metrics,Feedback
1993,Sponsor 1993,Healthcare,Medium,Associate Sponsor,25548,9,Promotional materials,2093,Event 2093,Conference,2024-10-12,10,General public,2.8,Negative
1994,Sponsor 1994,Wellness,Large,Associate Sponsor,63627,5,Logo placement,2094,Event 2094,Workshop,2025-02-22,2,General public,3.5,Negative
1995,Sponsor 1995,Finance,Large,Co-Sponsor,97362,3,Booth space,2095,Event 2095,Workshop,2024-09-08,9,General public,5.0,Neutral
1996,Sponsor 1996,Automotive,Large,Associate Sponsor,77252,6,Logo placement,2096,Event 2096,Seminar,2024-09-05,9,Finance professionals,3.9,Neutral
1997,Sponsor 1997,Wellness,Large,Associate Sponsor,22902,8,Social media mentions,2097,Event 2097,Exhibition,2025-03-21,3,General public,2.8,Negative
1998,Sponsor 1998,Automotive,Large,Title Sponsor,46318,3,Social media mentions,2098,Event 2098,Exhibition,2025-02-07,2,Healthcare providers,4.5,Negative
1999,Sponsor 1999,Technology,Medium,Associate Sponsor,63540,4,Social media mentions,2099,Event 2099,Conference,2024-07-23,7,Healthcare providers,4.1,Negative
2000,Sponsor 2000,Wellness,Large,Title Sponsor,45495,5,Logo placement,2100,Event 2100,Workshop,2025-04-07,4,General public,3.8,Positive
2001,Sponsor 2001,Technology,Large,Title Sponsor,66869,11,Booth space,2101,Event 2101,Workshop,2025-03-04,3,Tech enthusiasts,2.4,Neutral
2002,Sponsor 2002,Retail,Small,Title Sponsor,44960,6,Booth space,2102,Event 2102,Conference,2024-12-31,12,Healthcare providers,2.1,Negative
2003,Sponsor 2003,Finance,Medium,Co-Sponsor,92655,9,Booth space,2103,Event 2103,Seminar,2025-02-28,2,General public,4.9,Negative
2004,Sponsor 2004,Technology,Medium,Co-Sponsor,25653,11,Booth space,2104,Event 2104,Seminar,2025-02-05,2,Finance professionals,3.0,Negative
2005,Sponsor 2005,Retail,Medium,Co-Sponsor,65557,2,Promotional materials,2105,Event 2105,Workshop,2024-09-11,9,IT professionals,3.8,Neutral
2006,Sponsor 2006,Finance,Large,Co-Sponsor,78892,10,Social media mentions,2106,Event 2106,Seminar,2024-05-27,5,IT professionals,4.1,Negative
2007,Sponsor 2007,Healthcare,Small,Associate Sponsor,40669,12,Promotional materials,2107,Event 2107,Seminar,2025-02-03,2,General public,2.3,Negative
2008,Sponsor 2008,Finance,Medium,Title Sponsor,36582,12,Social media mentions,2108,Event 2108,Seminar,2024-12-25,12,Finance professionals,3.0,Negative
2009,Sponsor 2009,Retail,Small,Title Sponsor,45678,9,Booth space,2109,Event 2109,Seminar,2024-08-29,8,General public,3.6,Positive
2010,Sponsor 2010,Retail,Large,Title Sponsor,87710,3,Social media mentions,2110,Event 2110,Seminar,2024-08-10,8,Finance professionals,4.9,Neutral
2011,Sponsor 2011,Retail,Large,Associate Sponsor,95401,2,Booth space,2111,Event 2111,Seminar,2025-02-05,2,IT professionals,3.9,Neutral
2012,Sponsor 2012,Automotive,Large,Title Sponsor,64158,2,Social media mentions,2112,Event 2112,Workshop,2025-01-05,1,General public,2.1,Positive
2013,Sponsor 2013,Wellness,Large,Co-Sponsor,55262,8,Social media mentions,2113,Event 2113,Conference,2024-06-03,6,Healthcare providers,2.7,Neutral
2014,Sponsor 2014,Automotive,Medium,Associate Sponsor,60881,1,Social media mentions,2114,Event 2114,Conference,2024-11-23,11,IT professionals,2.7,Negative
2015,Sponsor 2015,Automotive,Small,Co-Sponsor,48052,9,Promotional materials,2115,Event 2115,Conference,2024-07-07,7,Finance professionals,3.1,Positive
2016,Sponsor 2016,Automotive,Large,Title Sponsor,18770,10,Social media mentions,2116,Event 2116,Conference,2025-03-22,3,Healthcare providers,3.5,Positive
2017,Sponsor 2017,Wellness,Large,Associate Sponsor,75784,10,Social media mentions,2117,Event 2117,Exhibition,2024-08-15,8,IT professionals,4.2,Positive
2018,Sponsor 2018,Technology,Medium,Associate Sponsor,58518,6,Logo placement,2118,Event 2118,Seminar,2025-04-15,4,Finance professionals,2.6,Neutral
2019,Sponsor 2019,Wellness,Large,Associate Sponsor,38141,4,Logo placement,2119,Event 2119,Conference,2024-07-09,7,Healthcare providers,4.5,Positive
2020,Sponsor 2020,Retail,Large,Title Sponsor,54376,6,Promotional materials,2120,Event 2120,Conference,2025-04-26,4,Healthcare providers,4.3,Neutral
2021,Sponsor 2021,Healthcare,Medium,Title Sponsor,77838,7,Promotional materials,2121,Event 2121,Conference,2024-12-17,12,Finance professionals,4.9,Neutral
2022,Sponsor 2022,Wellness,Large,Title Sponsor,21256,2,Booth space,2122,Event 2122,Workshop,2024-09-11,9,IT professionals,4.4,Negative
2023,Sponsor 2023,Finance,Large,Associate Sponsor,26075,6,Booth space,2123,Event 2123,Exhibition,2025-01-10,1,IT professionals,2.4,Neutral
2024,Sponsor 2024,Finance,Small,Co-Sponsor,28452,4,Promotional materials,2124,Event 2124,Exhibition,2024-10-01,10,General public,3.7,Positive
2025,Sponsor 2025,Wellness,Medium,Co-Sponsor,99732,11,Promotional materials,2125,Event 2125,Exhibition,2024-10-05,10,Tech enthusiasts,2.8,Neutral
2026,Sponsor 2026,Wellness,Medium,Associate Sponsor,58803,8,Promotional materials,2126,Event 2126,Seminar,2025-03-02,3,Tech enthusiasts,4.9,Negative
2027,Sponsor 2027,Technology,Medium,Associate Sponsor,36814,6,Promotional materials,2127,Event 2127,Workshop,2024-12-20,12,Tech enthusiasts,2.6,Neutral
2028,Sponsor 2028,Wellness,Small,Associate Sponsor,45800,5,Booth space,2128,Event 2128,Exhibition,2025-02-20,2,Healthcare providers,4.4,Negative
2029,Sponsor 2029,Finance,Small,Associate Sponsor,25303,6,Booth space,2129,Event 2129,Seminar,2024-06-09,6,General public,4.5,Positive
2030,Sponsor 2030,Technology,Medium,Title Sponsor,71686,11,Social media mentions,2130,Event 2130,Exhibition,2024-12-13,12,Finance professionals,4.6,Positive
2031,Sponsor 2031,Retail,Small,Associate Sponsor,68796,2,Logo placement,2131,Event 2131,Conference,2024-09-25,9,IT professionals,4.2,Neutral
2032,Sponsor 2032,Wellness,Small,Associate Sponsor,70663,6,Promotional materials,2132,Event 2132,Workshop,2024-10-29,10,IT professionals,4.3,Positive
2033,Sponsor 2033,Automotive,Medium,Associate Sponsor,89851,1,Logo placement,2133,Event 2133,Seminar,2024-08-08,8,Tech enthusiasts,2.9,Negative
2034,Sponsor 2034,Finance,Large,Associate Sponsor,33392,8,Logo placement,2134,Event 2134,Exhibition,2024-10-13,10,Healthcare providers,4.7,Neutral
2035,Sponsor 2035,Finance,Large,Title Sponsor,41631,10,Social media mentions,2135,Event 2135,Conference,2024-10-13,10,Tech enthusiasts,3.6,Negative
2036,Sponsor 2036,Wellness,Medium,Title Sponsor,69529,6,Logo placement,2136,Event 2136,Workshop,2024-10-18,10,Tech enthusiasts,3.1,Positive
2037,Sponsor 2037,Wellness,Large,Co-Sponsor,69628,2,Promotional materials,2137,Event 2137,Conference,2024-07-01,7,Tech enthusiasts,2.5,Positive
2038,Sponsor 2038,Retail,Large,Title Sponsor,65038,10,Promotional materials,2138,Event 2138,Conference,2024-09-07,9,Finance professionals,2.7,Neutral
2039,Sponsor 2039,Finance,Small,Associate Sponsor,90750,2,Booth space,2139,Event 2139,Exhibition,2024-11-05,11,Healthcare providers,3.5,Neutral
2040,Sponsor 2040,Technology,Medium,Associate Sponsor,50641,10,Promotional materials,2140,Event 2140,Workshop,2024-07-12,7,Healthcare providers,3.8,Positive
2041,Sponsor 2041,Automotive,Large,Co-Sponsor,89163,12,Booth space,2141,Event 2141,Conference,2025-04-22,4,General public,4.1,Positive
2042,Sponsor 2042,Healthcare,Large,Title Sponsor,92097,12,Promotional materials,2142,Event 2142,Exhibition,2024-10-16,10,Finance professionals,2.6,Positive
2043,Sponsor 2043,Retail,Medium,Co-Sponsor,79158,1,Social media mentions,2143,Event 2143,Exhibition,2024-09-01,9,Finance professionals,3.6,Neutral
2044,Sponsor 2044,Finance,Large,Co-Sponsor,17789,3,Booth space,2144,Event 2144,Seminar,2025-02-09,2,General public,2.4,Positive
2045,Sponsor 2045,Technology,Large,Associate Sponsor,77975,11,Promotional materials,2145,Event 2145,Exhibition,2025-01-21,1,Finance professionals,2.9,Negative
2046,Sponsor 2046,Wellness,Large,Co-Sponsor,99971,7,Promotional materials,2146,Event 2146,Conference,2025-04-01,4,Finance professionals,4.0,Neutral
2047,Sponsor 2047,Technology,Large,Co-Sponsor,10375,6,Promotional materials,2147,Event 2147,Conference,2024-09-20,9,General public,2.3,Positive
2048,Sponsor 2048,Retail,Medium,Co-Sponsor,21614,1,Booth space,2148,Event 2148,Conference,2024-09-21,9,Finance professionals,3.3,Positive
2049,Sponsor 2049,Finance,Medium,Title Sponsor,15813,8,Promotional materials,2149,Event 2149,Conference,2025-01-09,1,IT professionals,4.0,Negative
2050,Sponsor 2050,Technology,Medium,Title Sponsor,28653,6,Booth space,2150,Event 2150,Conference,2024-10-29,10,IT professionals,4.9,Negative
2051,Sponsor 2051,Automotive,Small,Co-Sponsor,62486,11,Logo placement,2151,Event 2151,Seminar,2025-03-24,3,Finance professionals,2.5,Negative
2052,Sponsor 2052,Wellness,Small,Co-Sponsor,91045,6,Logo placement,2152,Event 2152,Seminar,2024-06-09,6,General public,3.5,Neutral
2053,Sponsor 2053,Technology,Small,Co-Sponsor,55188,3,Logo placement,2153,Event 2153,Conference,2025-01-01,1,General public,2.3,Neutral
2054,Sponsor 2054,Automotive,Small,Associate Sponsor,53394,11,Promotional materials,2154,Event 2154,Conference,2024-11-04,11,IT professionals,4.5,Positive
2055,Sponsor 2055,Technology,Large,Title Sponsor,95783,12,Logo placement,2155,Event 2155,Workshop,2025-02-02,2,IT professionals,3.5,Negative
2056,Sponsor 2056,Healthcare,Small,Title Sponsor,90373,4,Social media mentions,2156,Event 2156,Conference,2024-09-23,9,IT professionals,3.0,Neutral
2057,Sponsor 2057,Healthcare,Small,Title Sponsor,82416,10,Logo placement,2157,Event 2157,Exhibition,2024-11-30,11,IT professionals,5.0,Negative
2058,Sponsor 2058,Automotive,Large,Co-Sponsor,74614,8,Booth space,2158,Event 2158,Workshop,2024-07-22,7,Tech enthusiasts,2.6,Negative
2059,Sponsor 2059,Automotive,Large,Title Sponsor,79189,9,Social media mentions,2159,Event 2159,Conference,2024-06-19,6,Finance professionals,4.8,Neutral
2060,Sponsor 2060,Healthcare,Small,Associate Sponsor,60364,5,Social media mentions,2160,Event 2160,Seminar,2024-07-08,7,Healthcare providers,4.9,Neutral
2061,Sponsor 2061,Retail,Small,Title Sponsor,59559,9,Promotional materials,2161,Event 2161,Workshop,2024-09-16,9,Finance professionals,2.8,Neutral
2062,Sponsor 2062,Wellness,Small,Title Sponsor,18397,9,Booth space,2162,Event 2162,Conference,2024-12-09,12,Tech enthusiasts,4.5,Positive
2063,Sponsor 2063,Finance,Small,Associate Sponsor,43108,1,Logo placement,2163,Event 2163,Workshop,2024-10-17,10,General public,2.8,Neutral
2064,Sponsor 2064,Technology,Medium,Co-Sponsor,58113,11,Logo placement,2164,Event 2164,Conference,2025-03-25,3,General public,2.7,Negative
2065,Sponsor 2065,Wellness,Small,Co-Sponsor,54888,2,Logo placement,2165,Event 2165,Conference,2024-12-10,12,General public,4.6,Positive
2066,Sponsor 2066,Healthcare,Large,Associate Sponsor,28312,3,Booth space,2166,Event 2166,Workshop,2024-10-07,10,Tech enthusiasts,4.0,Positive
2067,Sponsor 2067,Retail,Large,Associate Sponsor,75022,2,Social media mentions,2167,Event 2167,Seminar,2024-06-19,6,General public,2.1,Positive
2068,Sponsor 2068,Technology,Large,Associate Sponsor,49498,7,Booth space,2168,Event 2168,Seminar,2024-11-20,11,IT professionals,3.6,Negative
2069,Sponsor 2069,Retail,Small,Associate Sponsor,17264,3,Logo placement,2169,Event 2169,Conference,2024-10-05,10,Finance professionals,3.1,Neutral
2070,Sponsor 2070,Technology,Large,Associate Sponsor,45473,7,Promotional materials,2170,Event 2170,Seminar,2025-03-18,3,Tech enthusiasts,4.6,Neutral
2071,Sponsor 2071,Wellness,Large,Co-Sponsor,72528,6,Booth space,2171,Event 2171,Conference,2024-08-15,8,Tech enthusiasts,4.9,Negative
2072,Sponsor 2072,Technology,Large,Co-Sponsor,73921,3,Promotional materials,2172,Event 2172,Seminar,2025-03-25,3,Healthcare providers,3.5,Positive
2073,Sponsor 2073,Technology,Small,Co-Sponsor,61015,5,Social media mentions,2173,Event 2173,Workshop,2024-10-11,10,Healthcare providers,2.5,Positive
2074,Sponsor 2074,Retail,Medium,Title Sponsor,79487,7,Social media mentions,2174,Event 2174,Exhibition,2024-11-06,11,General public,2.8,Negative
2075,Sponsor 2075,Wellness,Small,Co-Sponsor,46309,7,Logo placement,2175,Event 2175,Conference,2024-06-28,6,IT professionals,3.1,Neutral
2076,Sponsor 2076,Retail,Medium,Title Sponsor,15603,8,Booth space,2176,Event 2176,Conference,2024-08-04,8,Healthcare providers,4.4,Neutral
2077,Sponsor 2077,Finance,Small,Title Sponsor,37853,8,Promotional materials,2177,Event 2177,Conference,2025-03-20,3,Finance professionals,2.1,Neutral
2078,Sponsor 2078,Healthcare,Small,Co-Sponsor,95571,3,Promotional materials,2178,Event 2178,Seminar,2025-03-05,3,General public,4.6,Neutral
2079,Sponsor 2079,Wellness,Small,Co-Sponsor,59280,6,Social media mentions,2179,Event 2179,Seminar,2024-06-17,6,IT professionals,2.1,Neutral
2080,Sponsor 2080,Healthcare,Large,Co-Sponsor,72050,6,Social media mentions,2180,Event 2180,Exhibition,2024-09-01,9,Healthcare providers,4.6,Positive
2081,Sponsor 2081,Retail,Small,Associate Sponsor,98259,10,Booth space,2181,Event 2181,Seminar,2025-02-16,2,IT professionals,3.4,Neutral
2082,Sponsor 2082,Finance,Small,Associate Sponsor,78133,9,Logo placement,2182,Event 2182,Exhibition,2025-01-31,1,Healthcare providers,4.0,Negative
2083,Sponsor 2083,Finance,Medium,Title Sponsor,92475,8,Booth space,2183,Event 2183,Exhibition,2024-12-06,12,Finance professionals,4.9,Neutral
2084,Sponsor 2084,Healthcare,Medium,Title Sponsor,49266,2,Logo placement,2184,Event 2184,Seminar,2024-06-19,6,Healthcare providers,4.3,Positive
2085,Sponsor 2085,Automotive,Large,Title Sponsor,73479,5,Logo placement,2185,Event 2185,Seminar,2025-02-26,2,Finance professionals,2.9,Positive
2086,Sponsor 2086,Finance,Small,Title Sponsor,63152,3,Social media mentions,2186,Event 2186,Seminar,2024-11-27,11,General public,4.9,Negative
2087,Sponsor 2087,Technology,Small,Title Sponsor,17206,1,Booth space,2187,Event 2187,Exhibition,2024-10-23,10,Finance professionals,3.8,Positive
2088,Sponsor 2088,Wellness,Large,Co-Sponsor,95973,8,Social media mentions,2188,Event 2188,Exhibition,2025-04-08,4,General public,4.5,Negative
2089,Sponsor 2089,Retail,Small,Co-Sponsor,55510,11,Booth space,2189,Event 2189,Seminar,2025-03-18,3,General public,2.0,Positive
2090,Sponsor 2090,Healthcare,Large,Co-Sponsor,98937,11,Social media mentions,2190,Event 2190,Workshop,2024-10-07,10,Finance professionals,3.4,Neutral
2091,Sponsor 2091,Automotive,Small,Co-Sponsor,24025,10,Logo placement,2191,Event 2191,Exhibition,2025-03-23,3,Tech enthusiasts,3.9,Neutral
2092,Sponsor 2092,Finance,Medium,Title Sponsor,74682,2,Promotional materials,2192,Event 2192,Seminar,2024-09-13,9,General public,3.9,Neutral
2093,Sponsor 2093,Healthcare,Small,Associate Sponsor,58781,3,Promotional materials,2193,Event 2193,Seminar,2024-08-28,8,Finance professionals,4.2,Negative
2094,Sponsor 2094,Technology,Medium,Title Sponsor,78713,5,Promotional materials,2194,Event 2194,Conference,2024-06-12,6,Healthcare providers,4.1,Negative
2095,Sponsor 2095,Finance,Medium,Co-Sponsor,34573,1,Booth space,2195,Event 2195,Exhibition,2024-10-04,10,Finance professionals,4.1,Negative
2096,Sponsor 2096,Automotive,Small,Title Sponsor,84056,3,Booth space,2196,Event 2196,Seminar,2024-11-05,11,General public,3.4,Positive
2097,Sponsor 2097,Wellness,Large,Associate Sponsor,91362,3,Logo placement,2197,Event 2197,Seminar,2024-08-12,8,Tech enthusiasts,3.7,Neutral
2098,Sponsor 2098,Finance,Medium,Co-Sponsor,85685,4,Social media mentions,2198,Event 2198,Workshop,2024-11-29,11,General public,2.9,Positive
2099,Sponsor 2099,Automotive,Large,Title Sponsor,91384,5,Promotional materials,2199,Event 2199,Exhibition,2025-03-25,3,IT professionals,4.9,Negative
2100,Sponsor 2100,Finance,Medium,Co-Sponsor,30298,11,Booth space,2200,Event 2200,Workshop,2024-12-30,12,IT professionals,4.9,Neutral
2101,Sponsor 2101,Retail,Small,Title Sponsor,50223,9,Promotional materials,2201,Event 2201,Conference,2024-11-30,11,IT professionals,2.4,Negative
2102,Sponsor 2102,Wellness,Small,Title Sponsor,81139,1,Booth space,2202,Event 2202,Workshop,2024-07-28,7,Finance professionals,3.7,Positive
2103,Sponsor 2103,Finance,Medium,Co-Sponsor,28252,8,Social media mentions,2203,Event 2203,Workshop,2024-10-20,10,Finance professionals,2.5,Negative
2104,Sponsor 2104,Retail,Large,Co-Sponsor,59631,1,Booth space,2204,Event 2204,Conference,2024-09-04,9,IT professionals,3.6,Negative
2105,Sponsor 2105,Technology,Small,Title Sponsor,69746,11,Booth space,2205,Event 2205,Seminar,2024-06-05,6,IT professionals,2.9,Positive
2106,Sponsor 2106,Technology,Small,Associate Sponsor,22136,10,Booth space,2206,Event 2206,Workshop,2025-02-27,2,Tech enthusiasts,3.7,Positive
2107,Sponsor 2107,Automotive,Small,Co-Sponsor,60097,2,Booth space,2207,Event 2207,Seminar,2024-06-28,6,General public,3.1,Negative
2108,Sponsor 2108,Wellness,Large,Co-Sponsor,87560,10,Social media mentions,2208,Event 2208,Seminar,2025-04-12,4,IT professionals,2.0,Positive
2109,Sponsor 2109,Wellness,Large,Title Sponsor,88047,10,Logo placement,2209,Event 2209,Conference,2024-10-06,10,IT professionals,3.6,Negative
2110,Sponsor 2110,Technology,Small,Title Sponsor,19859,8,Booth space,2210,Event 2210,Seminar,2024-09-07,9,IT professionals,2.5,Neutral
2111,Sponsor 2111,Technology,Medium,Title Sponsor,56265,2,Promotional materials,2211,Event 2211,Exhibition,2024-11-20,11,IT professionals,2.0,Neutral
2112,Sponsor 2112,Automotive,Small,Associate Sponsor,57372,12,Logo placement,2212,Event 2212,Workshop,2025-01-12,1,IT professionals,3.8,Neutral
2113,Sponsor 2113,Retail,Large,Associate Sponsor,37994,4,Booth space,2213,Event 2213,Seminar,2024-12-20,12,Tech enthusiasts,2.6,Neutral
2114,Sponsor 2114,Finance,Medium,Co-Sponsor,47195,12,Booth space,2214,Event 2214,Workshop,2025-04-18,4,Tech enthusiasts,2.7,Neutral
2115,Sponsor 2115,Retail,Small,Associate Sponsor,95036,10,Booth space,2215,Event 2215,Conference,2025-02-26,2,Tech enthusiasts,3.2,Neutral
2116,Sponsor 2116,Wellness,Medium,Associate Sponsor,97671,9,Promotional materials,2216,Event 2216,Conference,2024-10-28,10,Tech enthusiasts,2.5,Negative
2117,Sponsor 2117,Technology,Medium,Associate Sponsor,79436,7,Social media mentions,2217,Event 2217,Seminar,2025-02-03,2,General public,2.3,Neutral
2118,Sponsor 2118,Automotive,Medium,Co-Sponsor,71501,12,Promotional materials,2218,Event 2218,Seminar,2024-11-05,11,Finance professionals,2.1,Neutral
2119,Sponsor 2119,Technology,Large,Title Sponsor,23494,4,Logo placement,2219,Event 2219,Workshop,2024-10-05,10,Tech enthusiasts,2.5,Neutral
2120,Sponsor 2120,Automotive,Large,Title Sponsor,14205,8,Social media mentions,2220,Event 2220,Conference,2025-01-14,1,Finance professionals,3.6,Positive
2121,Sponsor 2121,Retail,Small,Title Sponsor,56343,4,Booth space,2221,Event 2221,Conference,2025-02-03,2,General public,4.6,Negative
2122,Sponsor 2122,Retail,Medium,Co-Sponsor,66122,10,Social media mentions,2222,Event 2222,Seminar,2025-02-11,2,General public,3.0,Neutral
2123,Sponsor 2123,Retail,Medium,Associate Sponsor,94030,10,Logo placement,2223,Event 2223,Conference,2024-11-12,11,Finance professionals,4.2,Negative
2124,Sponsor 2124,Technology,Medium,Title Sponsor,77532,2,Booth space,2224,Event 2224,Exhibition,2024-09-21,9,Tech enthusiasts,4.7,Neutral
2125,Sponsor 2125,Technology,Small,Title Sponsor,39244,9,Promotional materials,2225,Event 2225,Conference,2025-02-19,2,Finance professionals,4.5,Negative
