Event_Type,Location,Ticket_Price,Weather_Condition,Attendance_Count,Day_of_Week,Month
3,1,16.0,2,488.0,5,9
0,3,63.0,1,333.0,3,12
1,4,96.0,2,138.0,1,11
1,4,76.0,0,120.0,1,1
2,0,36.0,0,492.0,2,8
3,2,39.0,1,447.0,6,7
0,1,11.0,2,448.0,4,4
2,2,49.0,0,405.0,6,4
2,4,62.0,2,124.0,0,5
3,0,27.0,0,116.0,1,9
3,0,93.0,2,482.0,3,1
0,0,78.0,2,114.0,0,2
3,2,51.0,2,126.0,3,10
0,2,47.0,0,154.0,4,5
1,3,53.0,2,141.0,5,7
3,3,67.0,0,79.0,3,5
0,3,34.0,2,315.0,5,12
0,0,23.0,2,190.0,2,12
1,4,25.0,1,203.0,3,8
1,0,50.0,2,240.0,2,1
2,1,32.0,0,494.0,6,2
1,3,96.0,2,421.0,0,3
2,2,38.0,1,231.0,0,2
2,0,56.0,2,79.0,2,9
1,0,12.0,0,346.0,5,3
0,0,63.0,1,250.0,1,1
3,3,53.0,0,177.0,1,10
3,4,76.0,1,141.0,2,7
0,2,45.0,2,55.0,4,4
1,3,42.0,2,493.0,1,2
2,0,43.0,0,51.0,4,3
3,0,93.0,2,100.0,6,4
3,3,61.0,2,296.0,5,1
2,4,100.0,1,418.0,0,10
1,0,28.0,1,417.0,0,12
0,2,52.0,2,484.0,4,2
1,2,55.0,1,98.0,3,11
3,2,84.0,2,309.0,4,1
3,3,46.0,0,166.0,5,9
1,4,92.0,0,338.0,5,9
1,0,39.0,1,289.0,0,6
1,1,95.0,1,149.0,5,10
3,2,27.0,2,497.0,0,11
0,3,80.0,2,86.0,5,8
2,4,76.0,2,147.0,4,8
0,0,68.0,2,77.0,6,2
1,3,54.0,2,340.0,5,5
2,3,28.0,1,391.0,1,6
1,3,83.0,2,406.0,6,1
0,3,56.0,2,166.0,3,8
1,4,19.0,0,164.0,6,4
2,1,46.0,2,53.0,4,11
2,3,18.0,1,280.0,2,5
0,0,79.0,0,351.0,6,10
3,3,47.0,1,204.0,0,7
3,4,81.0,2,316.0,1,1
0,2,51.0,2,119.0,3,11
1,2,100.0,0,333.0,1,12
1,0,59.0,2,198.0,0,1
3,0,29.0,2,327.0,3,12
2,4,92.0,0,250.0,1,4
0,2,49.0,2,176.0,5,8
0,1,18.0,2,179.0,4,9
0,0,51.0,2,407.0,1,12
0,4,94.0,1,176.0,4,9
3,3,81.0,0,301.0,1,3
2,1,53.0,1,302.0,2,2
1,2,37.0,1,54.0,1,11
0,3,94.0,0,397.0,3,1
2,3,31.0,0,459.0,6,3
0,2,90.0,2,83.0,0,12
2,1,64.0,2,122.0,3,1
3,4,32.0,1,218.0,3,5
0,4,74.0,2,301.0,5,7
0,2,94.0,0,381.0,2,10
3,3,52.0,1,177.0,2,3
0,2,79.0,2,285.0,0,10
0,3,94.0,1,457.0,4,12
1,1,96.0,1,99.0,1,6
3,2,62.0,0,268.0,4,4
2,3,67.0,0,114.0,6,5
0,3,76.0,0,162.0,1,7
2,4,93.0,2,283.0,6,7
2,3,83.0,1,183.0,1,9
0,3,65.0,0,287.0,4,8
1,1,12.0,1,56.0,1,12
1,1,86.0,1,403.0,4,3
0,0,49.0,2,153.0,5,6
3,2,83.0,0,213.0,3,10
0,1,55.0,0,378.0,3,3
1,3,95.0,2,111.0,5,5
1,4,86.0,2,313.0,6,10
0,3,35.0,0,73.0,1,10
0,3,74.0,0,393.0,5,3
0,3,27.0,0,326.0,0,9
2,3,95.0,0,159.0,4,2
3,4,31.0,1,202.0,2,3
0,0,83.0,2,164.0,5,1
1,4,73.0,0,213.0,4,9
2,0,42.0,2,135.0,5,5
2,4,16.0,0,145.0,3,8
2,1,75.0,1,455.0,3,9
0,0,11.0,0,487.0,5,7
2,4,10.0,2,249.0,4,12
1,3,21.0,2,88.0,2,11
1,3,29.0,2,182.0,1,2
3,2,67.0,2,182.0,3,6
0,3,73.0,0,409.0,3,4
1,4,36.0,1,450.0,4,8
1,2,21.0,2,156.0,4,1
1,0,83.0,0,138.0,6,7
3,3,74.0,0,183.0,5,3
2,1,49.0,1,382.0,3,2
1,4,96.0,1,351.0,6,6
2,4,57.0,1,292.0,3,11
1,0,55.0,1,407.0,4,4
1,1,19.0,2,250.0,3,6
3,4,22.0,0,483.0,0,12
2,3,22.0,2,418.0,2,3
2,3,74.0,1,101.0,1,12
2,0,64.0,2,75.0,2,3
2,2,97.0,0,144.0,0,6
1,3,33.0,1,404.0,0,3
2,0,80.0,0,265.0,3,7
2,4,71.0,2,433.0,4,2
0,2,43.0,0,398.0,4,2
2,3,93.0,0,373.0,3,7
2,1,69.0,2,447.0,2,9
2,2,62.0,1,124.0,5,9
1,3,22.0,2,424.0,4,8
0,4,100.0,0,440.0,2,2
2,1,60.0,0,215.0,3,1
1,4,10.0,0,350.0,5,2
2,3,41.0,1,79.0,5,3
1,2,11.0,1,493.0,5,12
2,2,86.0,0,468.0,6,5
2,4,28.0,1,494.0,5,8
2,3,76.0,0,266.0,0,5
2,0,90.0,1,141.0,2,3
3,2,74.0,0,331.0,1,12
2,1,88.0,0,209.0,6,1
2,0,86.0,0,355.0,3,2
2,1,18.0,2,445.0,4,4
0,0,12.0,0,287.0,3,1
0,1,93.0,1,483.0,5,2
2,1,19.0,1,167.0,3,10
2,3,10.0,2,373.0,3,10
0,4,84.0,1,397.0,5,11
2,3,90.0,0,186.0,1,11
1,4,96.0,0,363.0,4,9
2,1,77.0,2,430.0,0,8
0,3,99.0,2,358.0,3,8
0,2,34.0,2,349.0,1,10
0,2,48.0,1,499.0,0,3
0,4,50.0,1,406.0,6,6
0,4,23.0,2,176.0,2,6
3,3,79.0,0,427.0,0,6
3,0,72.0,2,214.0,5,10
3,0,22.0,1,384.0,3,8
2,2,28.0,2,314.0,2,1
1,0,11.0,2,178.0,2,5
2,4,40.0,2,496.0,6,10
3,2,37.0,2,300.0,0,10
2,3,74.0,0,325.0,3,11
2,2,82.0,1,480.0,6,8
3,1,62.0,1,386.0,3,7
3,3,72.0,2,255.0,4,1
2,4,80.0,1,351.0,3,12
0,2,21.0,2,140.0,3,12
1,1,16.0,2,434.0,0,6
0,0,55.0,0,457.0,4,7
0,0,53.0,0,459.0,2,7
0,3,48.0,1,178.0,2,9
0,2,36.0,1,399.0,6,1
1,2,82.0,2,428.0,3,2
2,4,66.0,2,103.0,5,3
3,1,99.0,2,103.0,0,9
2,4,58.0,0,383.0,4,6
2,1,44.0,0,66.0,0,4
2,1,86.0,1,457.0,3,4
3,3,51.0,2,401.0,6,4
3,0,46.0,0,229.0,4,4
1,3,23.0,1,261.0,1,2
0,3,66.0,0,474.0,2,1
2,4,29.0,2,236.0,1,9
1,4,46.0,0,56.0,1,10
2,1,93.0,0,54.0,4,10
1,1,67.0,2,126.0,0,2
0,4,11.0,2,352.0,6,8
1,3,89.0,0,201.0,6,6
2,2,27.0,2,92.0,0,10
1,2,86.0,0,85.0,1,10
3,4,50.0,1,152.0,2,12
3,3,73.0,2,333.0,1,5
0,3,66.0,2,144.0,2,4
1,2,11.0,1,449.0,6,12
3,2,51.0,1,148.0,5,11
3,0,74.0,0,362.0,3,5
2,2,66.0,1,272.0,3,6
1,2,28.0,0,234.0,5,1
3,0,96.0,2,360.0,2,8
1,2,32.0,0,442.0,5,11
2,4,91.0,0,494.0,1,4
2,0,92.0,0,312.0,4,4
3,0,88.0,2,97.0,1,4
3,1,30.0,0,300.0,2,11
2,3,49.0,2,107.0,1,12
3,0,34.0,2,495.0,4,6
1,2,63.0,1,408.0,6,10
0,3,56.0,1,225.0,1,1
0,4,46.0,2,420.0,2,6
3,1,90.0,1,487.0,6,6
3,2,21.0,0,195.0,6,4
1,0,43.0,0,461.0,5,4
2,3,22.0,1,168.0,5,12
1,1,75.0,1,363.0,4,8
0,1,44.0,2,329.0,0,3
0,4,54.0,0,326.0,4,5
3,0,87.0,2,375.0,2,1
3,4,35.0,0,79.0,4,2
0,2,34.0,2,212.0,2,6
3,2,25.0,2,461.0,6,6
2,0,59.0,0,150.0,4,7
3,1,24.0,1,201.0,1,12
0,3,94.0,2,452.0,6,10
0,3,100.0,1,95.0,5,4
2,0,44.0,0,223.0,1,1
1,1,60.0,1,153.0,5,1
2,2,81.0,2,259.0,5,11
3,1,95.0,0,449.0,6,3
0,0,28.0,0,375.0,4,8
2,1,27.0,0,138.0,5,10
1,0,61.0,2,454.0,4,5
0,2,32.0,0,81.0,0,3
3,3,97.0,2,234.0,6,1
3,1,38.0,0,171.0,6,12
0,2,76.0,2,151.0,2,3
2,3,46.0,2,294.0,2,2
2,4,18.0,0,448.0,4,8
0,2,30.0,0,186.0,1,2
2,1,52.0,0,289.0,4,2
0,4,48.0,1,198.0,1,9
2,0,79.0,2,162.0,0,3
0,4,94.0,0,458.0,1,12
1,1,18.0,2,158.0,5,3
3,4,32.0,2,183.0,2,5
0,1,65.0,2,496.0,3,12
1,2,79.0,1,158.0,2,5
3,1,68.0,1,200.0,4,3
2,1,12.0,0,410.0,4,7
1,4,31.0,1,243.0,4,1
3,1,42.0,0,484.0,0,5
3,2,53.0,1,392.0,3,8
2,3,22.0,0,376.0,2,12
2,1,96.0,0,258.0,2,4
1,1,22.0,1,80.0,2,1
2,1,67.0,1,339.0,1,6
0,1,41.0,1,172.0,4,1
2,1,53.0,1,291.0,3,9
2,4,14.0,1,291.0,5,6
1,4,48.0,1,457.0,3,10
3,1,60.0,2,475.0,1,9
0,0,32.0,2,254.0,6,8
3,1,82.0,0,315.0,4,5
0,2,40.0,1,168.0,2,10
0,0,52.0,0,327.0,0,2
0,0,90.0,0,59.0,1,11
1,3,12.0,2,113.0,6,5
0,0,26.0,2,86.0,4,7
2,1,31.0,0,389.0,5,7
1,0,81.0,0,116.0,3,12
0,2,93.0,0,407.0,6,12
0,1,74.0,1,232.0,2,2
1,2,26.0,0,148.0,1,4
2,1,50.0,1,406.0,0,12
0,0,41.0,2,326.0,4,10
3,3,44.0,2,208.0,1,7
0,3,19.0,0,468.0,6,6
2,1,22.0,0,406.0,0,1
0,3,16.0,2,290.0,0,11
2,2,77.0,2,355.0,0,12
1,4,73.0,2,307.0,1,2
1,1,95.0,1,392.0,1,5
3,4,55.0,1,294.0,2,12
2,1,97.0,2,430.0,6,3
0,0,83.0,2,427.0,2,4
2,2,70.0,2,453.0,4,1
0,2,79.0,0,366.0,0,9
0,2,30.0,2,241.0,6,1
0,0,28.0,2,136.0,0,10
3,4,37.0,1,85.0,0,7
2,0,31.0,0,232.0,3,10
1,0,89.0,0,224.0,0,6
1,4,11.0,0,460.0,3,10
2,0,100.0,0,445.0,5,6
0,3,68.0,0,444.0,5,3
1,0,70.0,0,101.0,1,10
0,2,65.0,1,159.0,2,4
3,2,82.0,0,399.0,5,3
1,4,52.0,2,232.0,6,2
0,3,67.0,2,230.0,1,3
2,3,79.0,0,326.0,1,5
0,2,70.0,1,137.0,6,9
0,0,53.0,1,384.0,2,1
2,1,71.0,2,331.0,1,8
0,4,68.0,1,474.0,2,11
0,0,72.0,2,220.0,1,7
0,3,96.0,2,410.0,1,3
0,3,43.0,0,122.0,2,8
1,0,60.0,0,305.0,6,10
3,1,59.0,0,472.0,3,4
1,0,89.0,1,128.0,3,9
3,4,44.0,1,127.0,6,1
3,1,61.0,2,391.0,0,4
3,0,51.0,0,219.0,0,2
3,2,38.0,1,208.0,4,11
1,1,35.0,0,190.0,4,9
3,2,99.0,1,54.0,2,9
1,4,76.0,0,342.0,4,2
3,1,55.0,2,213.0,1,2
3,4,26.0,2,252.0,4,7
0,1,92.0,2,431.0,3,1
2,3,41.0,2,153.0,5,4
2,0,12.0,2,273.0,5,1
3,1,93.0,1,368.0,0,12
2,4,55.0,2,157.0,4,3
0,4,27.0,1,372.0,5,3
3,1,15.0,1,209.0,1,3
0,3,94.0,1,236.0,6,8
0,0,24.0,0,489.0,2,1
2,4,35.0,0,259.0,1,9
2,2,55.0,1,354.0,4,12
1,0,56.0,2,391.0,5,2
0,2,10.0,0,272.0,6,6
0,2,21.0,2,131.0,6,4
2,2,41.0,1,299.0,0,8
1,3,22.0,0,403.0,2,8
0,0,74.0,1,181.0,1,2
2,4,20.0,2,340.0,4,5
1,3,50.0,0,492.0,3,12
2,0,45.0,0,390.0,3,5
3,0,53.0,1,160.0,0,10
2,1,31.0,0,279.0,4,4
2,2,90.0,1,248.0,0,4
2,0,10.0,2,76.0,1,8
0,3,97.0,0,463.0,2,3
2,1,30.0,0,339.0,2,1
0,1,16.0,0,99.0,6,8
3,2,52.0,2,174.0,0,12
0,3,54.0,0,122.0,4,8
0,0,57.0,2,89.0,3,2
1,0,60.0,0,201.0,5,7
0,2,14.0,1,285.0,2,9
0,1,57.0,1,451.0,4,10
1,0,82.0,2,446.0,3,5
2,1,90.0,2,451.0,5,2
3,4,23.0,1,65.0,0,4
3,3,76.0,1,442.0,0,4
1,3,73.0,1,98.0,5,8
2,1,98.0,2,271.0,0,10
2,0,71.0,1,361.0,4,8
2,1,99.0,1,95.0,2,9
1,2,15.0,1,178.0,1,4
0,1,98.0,2,224.0,4,11
0,0,84.0,2,477.0,0,3
0,1,17.0,0,252.0,3,4
1,0,75.0,2,165.0,2,7
2,3,55.0,1,247.0,6,7
1,2,97.0,1,65.0,5,2
3,2,41.0,1,80.0,6,1
2,3,49.0,2,366.0,0,12
3,0,25.0,0,96.0,6,12
2,0,62.0,0,317.0,4,6
1,0,83.0,0,277.0,1,1
1,3,77.0,1,358.0,2,7
1,2,95.0,1,183.0,3,10
2,4,27.0,1,71.0,1,9
3,4,18.0,1,323.0,6,3
1,0,85.0,0,498.0,4,12
2,3,87.0,2,81.0,0,1
2,1,28.0,1,128.0,1,1
2,4,20.0,1,475.0,2,7
2,1,19.0,2,258.0,5,6
3,4,18.0,2,435.0,3,3
2,0,28.0,2,114.0,5,3
1,3,68.0,0,82.0,1,1
3,2,18.0,0,317.0,4,2
0,1,36.0,1,268.0,6,9
2,3,14.0,0,366.0,5,7
3,1,97.0,2,431.0,6,12
3,1,50.0,0,469.0,3,7
1,4,34.0,2,261.0,1,1
3,0,56.0,2,346.0,0,4
0,3,27.0,1,404.0,2,12
1,4,86.0,2,279.0,5,5
2,1,52.0,0,190.0,6,10
2,3,55.0,0,461.0,1,2
1,2,27.0,1,220.0,0,4
2,2,43.0,0,332.0,3,5
1,4,47.0,2,195.0,2,5
1,3,82.0,1,83.0,4,12
2,0,94.0,1,54.0,5,8
3,4,27.0,2,238.0,2,5
0,0,75.0,2,304.0,6,6
2,0,66.0,1,327.0,3,1
3,2,60.0,0,171.0,6,6
2,3,81.0,2,114.0,3,2
0,1,18.0,0,283.0,6,9
2,2,89.0,1,75.0,3,8
3,4,36.0,2,259.0,0,6
0,1,84.0,1,221.0,4,12
0,3,28.0,0,241.0,6,9
1,3,97.0,0,352.0,2,8
0,2,45.0,2,169.0,6,6
0,2,52.0,2,152.0,2,12
1,2,74.0,1,468.0,1,8
3,0,30.0,2,148.0,1,12
2,4,82.0,1,380.0,2,11
2,0,75.0,1,176.0,2,11
1,3,13.0,2,251.0,2,10
0,0,11.0,0,406.0,0,3
2,0,17.0,1,70.0,5,6
1,3,97.0,0,438.0,5,4
1,1,80.0,2,393.0,3,12
2,2,26.0,2,434.0,6,9
2,1,70.0,0,434.0,2,10
0,3,51.0,1,238.0,6,12
3,0,83.0,1,498.0,4,9
1,0,78.0,2,123.0,6,12
0,3,38.0,1,113.0,2,12
2,3,27.0,1,188.0,0,3
3,1,38.0,0,455.0,4,8
0,1,56.0,2,79.0,5,2
0,1,62.0,2,115.0,2,12
3,4,75.0,0,430.0,6,5
2,4,73.0,0,168.0,3,9
3,0,83.0,2,147.0,0,8
1,0,48.0,0,133.0,5,11
0,1,39.0,0,238.0,0,3
0,0,45.0,2,425.0,4,8
2,4,25.0,1,303.0,4,8
1,2,75.0,1,324.0,6,3
2,1,33.0,2,181.0,5,3
2,1,18.0,2,318.0,5,11
2,0,19.0,0,392.0,5,9
2,2,89.0,0,476.0,1,11
0,4,47.0,0,186.0,1,10
0,3,76.0,1,177.0,5,8
1,3,82.0,0,393.0,1,11
0,2,30.0,0,50.0,5,2
0,2,34.0,0,228.0,0,6
3,4,25.0,2,450.0,1,2
1,0,44.0,1,182.0,6,5
3,4,55.0,2,331.0,4,3
3,2,94.0,0,274.0,5,4
1,1,89.0,1,142.0,1,11
3,3,55.0,0,314.0,5,11
2,3,84.0,1,246.0,0,2
2,3,62.0,2,277.0,4,10
1,4,99.0,0,380.0,0,4
3,0,37.0,2,198.0,4,11
3,2,79.0,2,161.0,4,6
2,2,28.0,2,445.0,0,4
0,4,33.0,1,198.0,0,5
0,2,57.0,2,202.0,3,1
0,3,13.0,2,323.0,2,6
1,4,46.0,1,225.0,0,6
3,4,18.0,0,336.0,6,12
0,1,44.0,2,347.0,0,3
0,1,19.0,0,292.0,5,11
1,3,21.0,2,463.0,6,2
2,3,71.0,0,471.0,4,6
2,2,57.0,0,410.0,0,3
1,0,43.0,0,99.0,6,1
0,4,68.0,0,360.0,0,6
2,3,80.0,0,288.0,1,4
0,4,74.0,0,483.0,1,12
0,1,29.0,1,56.0,6,7
2,3,17.0,2,75.0,1,6
2,2,72.0,1,112.0,4,3
3,4,46.0,1,116.0,4,6
1,2,11.0,1,331.0,1,4
2,4,50.0,2,115.0,1,10
3,3,23.0,1,367.0,0,8
1,0,25.0,2,481.0,4,1
3,0,95.0,2,292.0,4,4
0,1,26.0,2,184.0,3,6
1,3,29.0,0,282.0,1,11
2,2,43.0,1,283.0,2,2
1,3,15.0,2,82.0,0,12
3,1,71.0,0,223.0,6,6
0,2,89.0,1,362.0,1,7
1,3,70.0,1,167.0,3,12
0,4,17.0,2,129.0,0,9
0,1,92.0,1,420.0,2,8
1,4,20.0,2,326.0,6,1
1,2,64.0,2,257.0,0,1
0,1,48.0,2,425.0,3,6
3,0,98.0,0,361.0,1,4
0,0,12.0,1,68.0,0,3
0,4,54.0,2,67.0,0,4
3,1,94.0,0,440.0,1,8
3,3,20.0,2,70.0,5,10
0,0,35.0,1,473.0,0,1
2,1,77.0,2,282.0,4,6
0,4,19.0,1,332.0,5,11
1,0,45.0,0,270.0,2,3
2,4,57.0,1,241.0,5,4
2,4,89.0,0,169.0,2,10
0,1,73.0,1,236.0,0,9
0,1,53.0,1,84.0,5,6
2,1,28.0,2,303.0,6,6
0,4,80.0,1,409.0,1,4
3,2,85.0,1,293.0,2,1
2,1,27.0,2,219.0,5,5
2,1,36.0,0,313.0,2,10
2,2,52.0,1,326.0,3,1
3,2,38.0,1,261.0,0,9
1,3,66.0,1,269.0,4,9
3,3,20.0,0,210.0,6,4
2,0,82.0,0,330.0,2,2
0,0,93.0,0,189.0,4,6
1,4,42.0,0,150.0,3,2
0,1,95.0,1,279.0,3,12
2,1,100.0,0,104.0,1,6
1,1,21.0,2,186.0,1,6
1,3,70.0,2,183.0,4,10
3,3,23.0,0,187.0,3,2
0,3,19.0,2,360.0,4,4
3,1,33.0,2,73.0,3,1
3,3,56.0,2,69.0,3,4
2,3,67.0,2,329.0,5,9
2,1,99.0,0,244.0,6,10
2,2,41.0,1,266.0,6,4
2,1,33.0,1,82.0,1,12
3,0,90.0,2,353.0,3,9
0,4,55.0,0,489.0,2,6
1,4,37.0,2,339.0,0,4
1,2,54.0,0,392.0,6,11
1,2,22.0,1,322.0,5,2
3,2,90.0,2,148.0,5,11
3,4,54.0,0,461.0,5,1
2,2,86.0,1,298.0,1,6
0,1,11.0,1,190.0,1,4
1,4,94.0,1,193.0,0,5
3,0,26.0,0,230.0,1,12
3,1,56.0,2,307.0,4,9
1,4,19.0,1,318.0,0,3
0,4,72.0,1,370.0,3,11
0,2,77.0,2,264.0,2,4
0,3,94.0,1,339.0,5,1
1,4,16.0,2,129.0,2,4
2,0,83.0,2,137.0,1,1
1,2,32.0,1,174.0,6,11
2,4,43.0,2,421.0,2,12
1,2,33.0,2,350.0,0,11
2,4,27.0,0,474.0,6,8
3,4,93.0,1,232.0,0,5
0,3,42.0,0,289.0,1,9
3,3,51.0,1,259.0,6,9
3,3,94.0,1,122.0,2,8
2,0,23.0,0,84.0,4,4
0,0,61.0,2,458.0,6,1
0,0,53.0,2,261.0,0,12
2,4,87.0,2,99.0,1,9
0,2,58.0,2,316.0,1,4
2,0,69.0,1,334.0,4,8
3,4,99.0,2,269.0,1,3
1,1,40.0,0,285.0,2,8
2,4,83.0,0,412.0,4,6
3,1,99.0,1,283.0,5,5
2,1,19.0,0,405.0,3,11
0,4,26.0,1,143.0,1,8
0,4,16.0,1,393.0,3,4
3,2,89.0,1,399.0,1,8
2,3,52.0,1,113.0,2,1
3,3,97.0,0,429.0,1,7
1,1,65.0,1,136.0,6,9
0,4,20.0,0,196.0,3,3
0,3,64.0,1,269.0,4,3
3,0,14.0,1,164.0,3,8
0,3,48.0,2,154.0,4,5
3,3,67.0,0,54.0,3,3
3,2,19.0,0,452.0,2,5
1,1,46.0,2,146.0,2,8
0,1,11.0,1,444.0,3,4
3,1,38.0,0,230.0,5,4
2,3,38.0,1,87.0,1,1
1,4,20.0,2,171.0,6,8
2,3,31.0,1,156.0,0,4
2,3,27.0,0,143.0,5,9
0,2,65.0,0,281.0,1,5
3,1,56.0,1,203.0,6,10
3,3,31.0,2,350.0,1,1
2,2,16.0,1,150.0,1,2
1,4,86.0,0,298.0,0,7
2,1,15.0,0,427.0,3,7
1,0,59.0,2,170.0,4,1
2,4,52.0,1,327.0,5,10
2,2,74.0,2,95.0,1,10
2,1,30.0,1,133.0,0,12
0,4,57.0,0,419.0,5,11
3,2,34.0,0,312.0,0,2
1,4,86.0,0,411.0,2,11
3,3,18.0,0,86.0,4,3
2,0,86.0,0,228.0,2,2
0,2,40.0,0,149.0,5,11
0,1,23.0,1,325.0,5,11
2,1,82.0,2,152.0,2,5
1,4,27.0,0,251.0,6,4
0,0,46.0,0,79.0,5,6
0,3,98.0,1,410.0,3,8
3,2,100.0,0,252.0,0,6
3,4,72.0,0,457.0,4,7
0,3,45.0,1,285.0,1,9
1,0,22.0,0,186.0,5,2
0,1,28.0,1,487.0,2,8
3,4,88.0,2,434.0,5,12
3,2,30.0,1,329.0,0,2
0,3,20.0,2,190.0,3,2
1,0,61.0,0,400.0,3,4
3,1,23.0,1,300.0,4,10
0,4,79.0,1,492.0,0,10
1,2,11.0,2,420.0,1,5
3,3,51.0,2,489.0,6,3
1,1,75.0,0,368.0,0,11
0,2,30.0,2,360.0,0,8
1,4,88.0,1,384.0,1,10
3,2,63.0,0,178.0,6,8
3,3,82.0,0,131.0,1,4
3,1,76.0,2,493.0,1,10
1,2,58.0,0,331.0,5,6
3,4,61.0,1,430.0,2,10
1,4,79.0,2,130.0,5,3
0,4,100.0,2,199.0,2,3
0,3,17.0,2,238.0,3,11
0,3,83.0,1,368.0,6,6
1,0,13.0,0,311.0,1,4
2,3,89.0,2,159.0,0,1
3,1,66.0,2,76.0,6,12
0,4,61.0,2,120.0,0,11
0,0,43.0,1,366.0,1,8
3,0,40.0,1,302.0,1,9
3,1,44.0,1,441.0,5,9
1,3,75.0,2,222.0,6,1
3,2,92.0,0,246.0,1,2
0,2,31.0,0,281.0,3,1
2,4,24.0,1,137.0,2,9
3,0,72.0,0,264.0,4,8
2,2,46.0,0,487.0,4,3
3,3,75.0,1,393.0,0,7
2,3,41.0,0,289.0,3,7
1,2,36.0,0,303.0,3,6
2,3,85.0,1,135.0,0,9
2,4,33.0,2,479.0,4,5
2,1,69.0,2,130.0,3,8
0,0,46.0,2,166.0,5,2
0,4,20.0,1,291.0,2,4
1,2,89.0,0,170.0,6,12
0,1,35.0,2,303.0,1,11
1,3,20.0,0,339.0,4,8
3,0,15.0,2,272.0,1,6
3,4,73.0,0,189.0,1,5
2,2,64.0,2,172.0,4,5
2,1,97.0,0,428.0,1,2
1,1,80.0,1,153.0,6,5
2,4,41.0,1,77.0,4,3
2,1,60.0,0,234.0,0,10
0,0,25.0,1,333.0,0,11
2,3,97.0,1,358.0,1,4
2,2,73.0,1,486.0,6,6
1,2,36.0,2,188.0,3,6
2,4,36.0,0,325.0,2,10
1,2,66.0,1,286.0,5,3
2,3,82.0,1,409.0,4,4
1,3,41.0,2,252.0,4,11
2,1,96.0,2,488.0,6,1
3,2,33.0,0,115.0,5,1
3,1,41.0,0,298.0,0,2
0,4,41.0,1,180.0,2,12
0,2,88.0,2,368.0,1,9
3,4,51.0,0,453.0,2,12
0,0,43.0,0,477.0,5,1
3,3,40.0,2,277.0,1,8
1,3,89.0,2,380.0,2,3
1,2,32.0,1,367.0,1,12
0,0,98.0,0,440.0,4,2
2,3,67.0,1,289.0,6,6
2,4,15.0,0,455.0,5,4
1,3,91.0,0,470.0,5,5
1,3,35.0,2,103.0,1,2
0,2,16.0,0,245.0,2,9
1,2,17.0,2,465.0,2,11
2,3,78.0,2,51.0,3,2
1,3,89.0,1,217.0,0,1
0,2,43.0,1,253.0,5,7
1,3,31.0,2,457.0,4,5
3,3,22.0,1,192.0,2,7
0,2,16.0,1,213.0,3,1
2,2,63.0,2,289.0,0,3
0,0,86.0,1,108.0,6,7
0,3,32.0,2,99.0,1,3
1,4,26.0,0,146.0,4,10
1,4,50.0,1,67.0,5,10
3,0,47.0,1,250.0,1,11
2,2,53.0,2,111.0,2,7
2,0,18.0,2,404.0,3,9
1,1,43.0,0,423.0,4,2
2,3,55.0,2,401.0,5,5
3,4,47.0,1,309.0,5,4
0,3,37.0,2,54.0,5,3
1,1,63.0,0,54.0,6,6
2,3,14.0,1,96.0,1,11
1,2,97.0,2,74.0,5,11
0,1,95.0,2,102.0,2,3
3,1,10.0,0,465.0,0,5
2,3,15.0,1,267.0,3,7
0,0,89.0,2,389.0,6,10
1,1,25.0,1,241.0,2,1
3,1,32.0,1,360.0,1,2
1,0,26.0,0,240.0,5,2
0,1,88.0,1,198.0,1,1
0,4,47.0,2,63.0,1,6
1,1,70.0,1,64.0,5,9
0,3,68.0,2,158.0,3,1
2,0,48.0,1,361.0,5,5
3,3,95.0,1,482.0,3,10
1,0,19.0,0,314.0,5,8
1,3,22.0,2,446.0,4,3
3,1,24.0,0,278.0,2,1
3,2,55.0,1,302.0,1,8
0,3,14.0,1,420.0,5,5
2,2,51.0,2,276.0,1,6
1,0,55.0,0,88.0,5,5
1,1,99.0,0,215.0,0,1
0,2,40.0,2,304.0,0,3
0,1,76.0,1,141.0,6,12
2,0,98.0,1,376.0,3,5
0,0,21.0,0,474.0,2,12
0,4,60.0,0,475.0,0,12
1,1,69.0,0,143.0,3,3
3,4,85.0,0,319.0,1,7
2,2,48.0,1,453.0,1,4
0,0,60.0,0,467.0,1,11
2,1,38.0,2,304.0,6,2
2,2,69.0,2,380.0,3,5
1,0,82.0,0,492.0,6,9
3,3,23.0,1,250.0,4,3
3,1,86.0,0,388.0,3,4
0,0,53.0,0,410.0,4,12
0,2,50.0,2,138.0,6,4
0,0,88.0,0,337.0,1,6
1,1,26.0,1,165.0,4,8
0,0,83.0,1,426.0,5,8
2,2,90.0,0,303.0,1,5
0,0,42.0,2,290.0,1,9
0,1,77.0,1,231.0,1,10
0,3,82.0,0,90.0,0,4
2,4,82.0,0,183.0,6,8
2,4,81.0,1,80.0,5,5
0,1,57.0,0,222.0,5,3
0,3,16.0,2,349.0,4,4
1,3,12.0,0,416.0,3,1
3,0,33.0,0,126.0,1,3
1,3,94.0,0,399.0,5,8
3,1,96.0,1,122.0,2,6
1,1,91.0,1,290.0,5,9
3,1,60.0,1,343.0,4,7
0,1,59.0,0,313.0,1,4
0,3,43.0,1,463.0,1,2
2,3,57.0,0,198.0,5,1
0,4,78.0,1,457.0,5,1
2,3,94.0,1,331.0,2,12
1,0,76.0,0,273.0,4,10
1,0,64.0,2,171.0,0,3
