Event_ID,Event_Name,Event_Type,Event_Date,Location,Ticket_Price,Weather_Condition,Attendance_Count,Day_of_Week
4575,Event 4575,Concert,2024-01-10,A,61,Rainy,305,Wednesday
4576,Event 4576,Conference,2022-03-05,C,23,Rainy,325,Saturday
4577,Event 4577,Expo,2022-05-28,B,71,Sunny,283,Saturday
4578,Event 4578,Expo,2024-01-10,A,27,Sunny,77,Wednesday
4579,Event 4579,Workshop,2024-01-26,B,34,Sunny,98,Friday
4580,Event 4580,Expo,2023-06-28,D,82,Cloudy,186,Wednesday
4581,Event 4581,Concert,2022-09-17,B,43,Rainy,485,Saturday
4582,Event 4582,Conference,2022-10-16,D,50,Sunny,382,Sunday
4583,Event 4583,Conference,2022-11-14,E,77,Sunny,463,Monday
4584,Event 4584,Concert,2022-05-01,A,21,Rainy,451,Sunday
4585,Event 4585,Workshop,2022-01-03,A,54,Cloudy,435,Monday
4586,Event 4586,Workshop,2022-09-15,E,82,Cloudy,76,Thursday
4587,Event 4587,Concert,2022-12-22,A,79,Rainy,110,Thursday
4588,Event 4588,Expo,2023-01-03,D,66,Sunny,338,Tuesday
4589,Event 4589,Expo,2022-05-28,E,53,Cloudy,234,Saturday
4590,Event 4590,Workshop,2023-02-23,B,14,Sunny,139,Thursday
4591,Event 4591,Conference,2023-08-14,C,22,Rainy,349,Monday
4592,Event 4592,Expo,2022-07-24,B,25,Cloudy,213,Sunday
4593,Event 4593,Workshop,2023-09-15,A,69,Rainy,58,Friday
4594,Event 4594,Conference,2023-03-27,D,17,Cloudy,153,Monday
4595,Event 4595,Expo,2023-04-08,C,90,Rainy,333,Saturday
4596,Event 4596,Expo,2022-10-25,B,23,Sunny,275,Tuesday
4597,Event 4597,Concert,2022-09-18,E,62,Rainy,261,Sunday
4598,Event 4598,Concert,2023-11-05,B,65,Cloudy,263,Sunday
4599,Event 4599,Workshop,2022-06-16,A,41,Rainy,86,Thursday
4600,Event 4600,Workshop,2022-03-16,A,67,Cloudy,286,Wednesday
4601,Event 4601,Expo,2022-01-22,C,11,Cloudy,362,Saturday
4602,Event 4602,Workshop,2022-10-28,B,11,Rainy,115,Friday
4603,Event 4603,Concert,2024-01-23,E,40,Rainy,280,Tuesday
4604,Event 4604,Expo,2024-01-11,E,36,Rainy,323,Thursday
4605,Event 4605,Workshop,2023-12-22,E,68,Sunny,375,Friday
4606,Event 4606,Workshop,2023-01-06,E,78,Rainy,300,Friday
4607,Event 4607,Expo,2023-01-14,C,11,Cloudy,215,Saturday
4608,Event 4608,Expo,2022-05-06,C,23,Sunny,335,Friday
4609,Event 4609,Conference,2022-07-22,E,100,Cloudy,291,Friday
4610,Event 4610,Concert,2022-02-02,D,99,Sunny,453,Wednesday
4611,Event 4611,Conference,2022-02-07,E,28,Sunny,272,Monday
4612,Event 4612,Conference,2023-06-27,A,94,Sunny,163,Tuesday
4613,Event 4613,Conference,2023-07-09,C,56,Cloudy,485,Sunday
4614,Event 4614,Conference,2023-03-12,D,92,Sunny,135,Sunday
4615,Event 4615,Concert,2024-04-02,C,98,Cloudy,110,Tuesday
4616,Event 4616,Concert,2023-09-27,D,51,Rainy,451,Wednesday
4617,Event 4617,Conference,2022-03-25,A,64,Sunny,284,Friday
4618,Event 4618,Conference,2024-02-02,B,69,Sunny,356,Friday
4619,Event 4619,Workshop,2022-08-15,B,12,Sunny,54,Monday
4620,Event 4620,Conference,2022-04-01,D,43,Rainy,240,Friday
4621,Event 4621,Concert,2022-10-19,D,57,Cloudy,159,Wednesday
4622,Event 4622,Concert,2023-01-03,E,29,Cloudy,217,Tuesday
4623,Event 4623,Expo,2023-05-03,A,60,Sunny,443,Wednesday
4624,Event 4624,Expo,2023-09-04,A,23,Cloudy,59,Monday
4625,Event 4625,Expo,2023-12-26,E,71,Rainy,239,Tuesday
4626,Event 4626,Concert,2022-11-07,E,63,Rainy,109,Monday
4627,Event 4627,Workshop,2024-02-21,A,67,Cloudy,487,Wednesday
4628,Event 4628,Expo,2023-08-06,C,37,Sunny,132,Sunday
4629,Event 4629,Conference,2022-08-04,A,32,Cloudy,141,Thursday
4630,Event 4630,Conference,2022-01-24,B,87,Rainy,225,Monday
4631,Event 4631,Concert,2022-01-18,B,61,Rainy,102,Tuesday
4632,Event 4632,Expo,2022-03-16,E,24,Sunny,314,Wednesday
4633,Event 4633,Concert,2023-08-05,E,90,Sunny,412,Saturday
4634,Event 4634,Expo,2023-12-05,D,78,Sunny,368,Tuesday
4635,Event 4635,Workshop,2022-02-19,B,76,Cloudy,174,Saturday
4636,Event 4636,Workshop,2022-08-08,C,90,Sunny,284,Monday
4637,Event 4637,Expo,2024-03-27,E,81,Cloudy,410,Wednesday
4638,Event 4638,Conference,2022-11-07,C,52,Sunny,470,Monday
4639,Event 4639,Conference,2022-10-23,E,50,Rainy,434,Sunday
4640,Event 4640,Workshop,2023-03-26,B,71,Rainy,129,Sunday
4641,Event 4641,Concert,2023-04-09,D,30,Sunny,399,Sunday
4642,Event 4642,Expo,2023-05-20,A,60,Rainy,211,Saturday
4643,Event 4643,Conference,2022-02-15,A,18,Cloudy,172,Tuesday
4644,Event 4644,Conference,2022-06-26,A,95,Rainy,138,Sunday
4645,Event 4645,Workshop,2023-09-05,D,35,Rainy,475,Tuesday
4646,Event 4646,Workshop,2023-04-03,D,90,Sunny,216,Monday
4647,Event 4647,Expo,2024-02-24,B,18,Cloudy,280,Saturday
4648,Event 4648,Workshop,2023-03-26,E,32,Rainy,395,Sunday
4649,Event 4649,Expo,2022-11-02,C,53,Sunny,382,Wednesday
4650,Event 4650,Workshop,2023-02-15,E,26,Cloudy,63,Wednesday
4651,Event 4651,Workshop,2022-11-09,D,44,Sunny,492,Wednesday
4652,Event 4652,Conference,2022-10-26,E,64,Sunny,118,Wednesday
4653,Event 4653,Workshop,2022-03-18,C,15,Sunny,386,Friday
4654,Event 4654,Conference,2023-08-27,E,49,Rainy,302,Sunday
4655,Event 4655,Concert,2023-12-30,B,87,Sunny,160,Saturday
4656,Event 4656,Workshop,2022-06-11,E,65,Rainy,273,Saturday
4657,Event 4657,Conference,2023-09-06,B,75,Sunny,455,Wednesday
4658,Event 4658,Concert,2023-06-14,C,95,Cloudy,467,Wednesday
4659,Event 4659,Workshop,2023-10-19,B,21,Cloudy,383,Thursday
4660,Event 4660,Concert,2022-08-20,A,62,Rainy,118,Saturday
4661,Event 4661,Conference,2022-09-08,E,55,Sunny,300,Thursday
4662,Event 4662,Expo,2022-12-28,D,62,Cloudy,410,Wednesday
4663,Event 4663,Concert,2023-01-23,D,56,Rainy,496,Monday
4664,Event 4664,Workshop,2023-12-10,E,58,Sunny,228,Sunday
4665,Event 4665,Workshop,2023-02-28,A,55,Sunny,261,Tuesday
4666,Event 4666,Expo,2022-07-02,D,33,Cloudy,140,Saturday
4667,Event 4667,Expo,2023-12-18,A,13,Rainy,400,Monday
4668,Event 4668,Expo,2023-02-24,D,64,Sunny,224,Friday
4669,Event 4669,Expo,2022-10-14,B,67,Sunny,79,Friday
4670,Event 4670,Concert,2022-02-04,E,86,Sunny,105,Friday
4671,Event 4671,Workshop,2023-11-20,D,33,Cloudy,239,Monday
4672,Event 4672,Expo,2022-01-06,C,19,Sunny,418,Thursday
4673,Event 4673,Expo,2023-10-23,A,25,Sunny,112,Monday
4674,Event 4674,Concert,2023-04-13,C,56,Sunny,146,Thursday
4675,Event 4675,Conference,2022-12-30,B,91,Cloudy,117,Friday
4676,Event 4676,Concert,2023-02-12,A,14,Sunny,185,Sunday
4677,Event 4677,Concert,2023-10-19,D,66,Rainy,326,Thursday
4678,Event 4678,Concert,2022-11-27,E,59,Cloudy,295,Sunday
4679,Event 4679,Workshop,2023-06-15,A,59,Cloudy,468,Thursday
4680,Event 4680,Concert,2022-12-04,D,45,Cloudy,234,Sunday
4681,Event 4681,Expo,2022-09-11,E,44,Rainy,189,Sunday
4682,Event 4682,Expo,2023-11-02,E,66,Cloudy,147,Thursday
4683,Event 4683,Workshop,2022-08-12,E,81,Sunny,316,Friday
4684,Event 4684,Conference,2024-01-12,B,88,Rainy,238,Friday
4685,Event 4685,Expo,2022-06-05,D,12,Cloudy,65,Sunday
4686,Event 4686,Expo,2024-01-13,D,96,Cloudy,98,Saturday
4687,Event 4687,Conference,2022-11-12,E,26,Sunny,309,Saturday
4688,Event 4688,Conference,2022-05-15,E,29,Sunny,466,Sunday
4689,Event 4689,Concert,2022-10-13,C,90,Sunny,303,Thursday
4690,Event 4690,Concert,2023-01-22,D,17,Sunny,348,Sunday
4691,Event 4691,Expo,2022-04-05,D,17,Sunny,427,Tuesday
4692,Event 4692,Concert,2023-08-15,A,50,Sunny,460,Tuesday
4693,Event 4693,Concert,2023-11-21,A,41,Sunny,492,Tuesday
4694,Event 4694,Conference,2023-01-11,B,43,Cloudy,445,Wednesday
4695,Event 4695,Concert,2022-03-21,B,19,Sunny,266,Monday
4696,Event 4696,Workshop,2023-06-26,C,28,Sunny,154,Monday
4697,Event 4697,Conference,2022-07-15,A,79,Sunny,105,Friday
4698,Event 4698,Conference,2022-07-19,A,28,Rainy,491,Tuesday
4699,Event 4699,Concert,2023-10-13,A,63,Rainy,251,Friday
4700,Event 4700,Conference,2024-03-22,E,40,Sunny,463,Friday
4701,Event 4701,Expo,2022-06-28,E,55,Sunny,311,Tuesday
4702,Event 4702,Workshop,2023-03-15,E,74,Cloudy,208,Wednesday
4703,Event 4703,Concert,2023-01-19,A,64,Sunny,237,Thursday
4704,Event 4704,Concert,2024-03-17,C,51,Rainy,464,Sunday
4705,Event 4705,Expo,2024-03-26,E,80,Cloudy,221,Tuesday
4706,Event 4706,Expo,2023-01-05,A,59,Cloudy,457,Thursday
4707,Event 4707,Expo,2023-04-09,C,52,Cloudy,400,Sunday
4708,Event 4708,Expo,2023-12-01,C,13,Rainy,170,Friday
4709,Event 4709,Concert,2023-10-16,A,59,Cloudy,406,Monday
4710,Event 4710,Workshop,2024-04-17,C,91,Rainy,321,Wednesday
4711,Event 4711,Workshop,2022-07-11,C,38,Sunny,65,Monday
4712,Event 4712,Workshop,2024-01-02,D,39,Sunny,278,Tuesday
4713,Event 4713,Workshop,2022-12-26,A,68,Sunny,165,Monday
4714,Event 4714,Concert,2024-02-09,A,69,Rainy,111,Friday
4715,Event 4715,Expo,2023-08-06,B,64,Rainy,61,Sunday
4716,Event 4716,Workshop,2023-12-21,E,29,Sunny,425,Thursday
4717,Event 4717,Expo,2023-11-29,A,47,Rainy,427,Wednesday
4718,Event 4718,Conference,2023-06-25,E,48,Cloudy,317,Sunday
4719,Event 4719,Conference,2023-10-21,D,92,Cloudy,282,Saturday
4720,Event 4720,Conference,2023-08-06,C,91,Rainy,148,Sunday
4721,Event 4721,Workshop,2023-01-17,D,47,Sunny,120,Tuesday
4722,Event 4722,Expo,2023-06-17,E,34,Rainy,159,Saturday
4723,Event 4723,Workshop,2023-07-08,B,69,Rainy,236,Saturday
4724,Event 4724,Concert,2022-07-26,D,47,Rainy,414,Tuesday
4725,Event 4725,Expo,2023-01-04,E,54,Sunny,87,Wednesday
4726,Event 4726,Conference,2022-08-23,E,82,Cloudy,425,Tuesday
4727,Event 4727,Conference,2023-08-19,D,70,Rainy,151,Saturday
4728,Event 4728,Expo,2022-09-05,A,95,Sunny,377,Monday
4729,Event 4729,Conference,2022-09-30,E,30,Rainy,96,Friday
4730,Event 4730,Expo,2022-07-12,B,67,Cloudy,301,Tuesday
4731,Event 4731,Expo,2024-02-02,D,100,Cloudy,73,Friday
4732,Event 4732,Expo,2022-09-15,C,89,Cloudy,487,Thursday
4733,Event 4733,Expo,2022-07-03,C,74,Cloudy,460,Sunday
4734,Event 4734,Concert,2023-05-16,B,85,Sunny,144,Tuesday
4735,Event 4735,Workshop,2023-01-12,B,11,Rainy,220,Thursday
4736,Event 4736,Workshop,2024-02-14,A,86,Sunny,251,Wednesday
4737,Event 4737,Workshop,2024-04-30,B,33,Rainy,133,Tuesday
4738,Event 4738,Concert,2024-01-12,C,100,Sunny,480,Friday
4739,Event 4739,Workshop,2024-04-04,E,33,Cloudy,141,Thursday
4740,Event 4740,Expo,2022-01-27,A,11,Sunny,287,Thursday
4741,Event 4741,Conference,2023-08-10,D,68,Cloudy,227,Thursday
4742,Event 4742,Conference,2022-07-24,C,43,Rainy,62,Sunday
4743,Event 4743,Conference,2023-01-25,C,60,Cloudy,66,Wednesday
4744,Event 4744,Conference,2023-11-16,B,98,Rainy,381,Thursday
4745,Event 4745,Concert,2022-03-27,D,23,Cloudy,105,Sunday
4746,Event 4746,Expo,2022-11-05,C,76,Sunny,196,Saturday
4747,Event 4747,Concert,2022-06-05,C,19,Rainy,114,Sunday
4748,Event 4748,Concert,2022-01-28,C,32,Cloudy,436,Friday
4749,Event 4749,Workshop,2023-11-29,E,94,Cloudy,132,Wednesday
4750,Event 4750,Concert,2023-01-16,B,85,Rainy,211,Monday
4751,Event 4751,Workshop,2022-10-26,C,10,Cloudy,55,Wednesday
4752,Event 4752,Expo,2022-10-20,C,12,Sunny,197,Thursday
4753,Event 4753,Conference,2022-09-12,A,64,Sunny,149,Monday
4754,Event 4754,Workshop,2022-03-06,E,45,Rainy,500,Sunday
4755,Event 4755,Concert,2022-08-13,A,99,Sunny,113,Saturday
4756,Event 4756,Conference,2023-03-29,C,55,Cloudy,101,Wednesday
4757,Event 4757,Concert,2023-02-14,B,81,Rainy,120,Tuesday
4758,Event 4758,Concert,2023-05-21,D,38,Cloudy,418,Sunday
4759,Event 4759,Conference,2022-04-27,D,99,Cloudy,405,Wednesday
4760,Event 4760,Expo,2022-10-24,C,30,Sunny,411,Monday
4761,Event 4761,Expo,2023-04-08,B,44,Sunny,198,Saturday
4762,Event 4762,Workshop,2022-07-29,D,48,Sunny,128,Friday
4763,Event 4763,Workshop,2023-09-30,C,46,Rainy,228,Saturday
4764,Event 4764,Expo,2022-03-02,D,53,Rainy,216,Wednesday
4765,Event 4765,Workshop,2022-05-27,E,92,Sunny,412,Friday
4766,Event 4766,Expo,2022-06-23,C,16,Rainy,131,Thursday
4767,Event 4767,Expo,2023-03-30,B,25,Cloudy,211,Thursday
4768,Event 4768,Conference,2024-02-03,E,35,Sunny,156,Saturday
4769,Event 4769,Expo,2022-10-12,E,76,Cloudy,421,Wednesday
4770,Event 4770,Conference,2023-08-20,D,98,Sunny,356,Sunday
4771,Event 4771,Expo,2022-08-10,E,15,Cloudy,194,Wednesday
4772,Event 4772,Conference,2023-12-27,E,68,Sunny,414,Wednesday
4773,Event 4773,Concert,2023-07-23,E,87,Rainy,338,Sunday
4774,Event 4774,Conference,2022-02-27,E,84,Cloudy,84,Sunday
4775,Event 4775,Expo,2022-01-08,D,51,Sunny,50,Saturday
4776,Event 4776,Expo,2022-06-04,A,38,Rainy,431,Saturday
4777,Event 4777,Concert,2023-01-20,A,76,Sunny,131,Friday
4778,Event 4778,Workshop,2023-11-15,D,96,Sunny,323,Wednesday
4779,Event 4779,Conference,2022-06-27,B,87,Sunny,138,Monday
4780,Event 4780,Expo,2023-09-25,C,39,Rainy,365,Monday
4781,Event 4781,Concert,2022-12-18,D,46,Cloudy,317,Sunday
4782,Event 4782,Concert,2023-07-10,B,42,Rainy,293,Monday
4783,Event 4783,Conference,2023-12-26,D,28,Sunny,255,Tuesday
4784,Event 4784,Concert,2023-07-19,A,23,Sunny,116,Wednesday
4785,Event 4785,Workshop,2024-01-22,A,15,Rainy,318,Monday
4786,Event 4786,Workshop,2023-07-07,E,51,Cloudy,193,Friday
4787,Event 4787,Concert,2023-11-09,B,26,Cloudy,283,Thursday
4788,Event 4788,Workshop,2024-03-02,A,75,Rainy,475,Saturday
4789,Event 4789,Conference,2023-03-27,C,25,Sunny,313,Monday
4790,Event 4790,Concert,2023-02-12,B,92,Sunny,268,Sunday
4791,Event 4791,Conference,2023-04-03,B,61,Sunny,307,Monday
4792,Event 4792,Workshop,2022-05-29,D,14,Cloudy,164,Sunday
4793,Event 4793,Concert,2023-01-22,C,88,Sunny,70,Sunday
4794,Event 4794,Concert,2022-09-21,A,23,Rainy,234,Wednesday
4795,Event 4795,Expo,2023-06-03,A,42,Sunny,236,Saturday
4796,Event 4796,Expo,2022-11-20,A,25,Rainy,172,Sunday
4797,Event 4797,Workshop,2023-04-21,A,86,Cloudy,344,Friday
4798,Event 4798,Expo,2023-04-18,B,88,Cloudy,148,Tuesday
4799,Event 4799,Expo,2022-08-04,B,22,Cloudy,241,Thursday
4800,Event 4800,Workshop,2022-07-03,B,33,Cloudy,422,Sunday
4801,Event 4801,Workshop,2023-01-22,C,91,Rainy,177,Sunday
4802,Event 4802,Concert,2022-07-01,B,50,Sunny,382,Friday
4803,Event 4803,Conference,2023-02-16,A,44,Cloudy,479,Thursday
4804,Event 4804,Workshop,2023-07-10,D,82,Sunny,361,Monday
4805,Event 4805,Concert,2022-10-22,A,55,Cloudy,314,Saturday
4806,Event 4806,Concert,2023-04-22,C,38,Rainy,277,Saturday
4807,Event 4807,Expo,2023-04-29,A,22,Sunny,252,Saturday
4808,Event 4808,Expo,2022-12-25,C,10,Cloudy,213,Sunday
4809,Event 4809,Conference,2022-03-01,D,30,Sunny,209,Tuesday
4810,Event 4810,Workshop,2023-11-25,E,63,Cloudy,365,Saturday
4811,Event 4811,Conference,2023-01-30,B,47,Rainy,356,Monday
4812,Event 4812,Concert,2023-09-29,D,27,Rainy,186,Friday
4813,Event 4813,Concert,2022-10-24,B,12,Cloudy,410,Monday
4814,Event 4814,Concert,2022-12-30,B,96,Rainy,162,Friday
4815,Event 4815,Conference,2023-06-15,B,57,Cloudy,286,Thursday
4816,Event 4816,Conference,2022-02-04,C,83,Sunny,460,Friday
4817,Event 4817,Workshop,2022-05-10,E,68,Cloudy,88,Tuesday
4818,Event 4818,Concert,2023-10-27,C,63,Rainy,287,Friday
4819,Event 4819,Workshop,2024-04-17,B,49,Cloudy,72,Wednesday
4820,Event 4820,Expo,2023-01-16,A,51,Sunny,317,Monday
4821,Event 4821,Workshop,2022-06-16,A,65,Rainy,462,Thursday
4822,Event 4822,Concert,2022-05-04,B,83,Rainy,374,Wednesday
4823,Event 4823,Expo,2022-07-08,C,75,Sunny,419,Friday
4824,Event 4824,Concert,2022-09-23,A,45,Sunny,173,Friday
4825,Event 4825,Conference,2023-06-14,C,23,Sunny,114,Wednesday
4826,Event 4826,Workshop,2023-02-12,E,67,Rainy,152,Sunday
4827,Event 4827,Concert,2024-02-17,C,63,Cloudy,112,Saturday
4828,Event 4828,Conference,2022-12-14,E,14,Cloudy,335,Wednesday
4829,Event 4829,Concert,2022-03-20,B,60,Rainy,378,Sunday
4830,Event 4830,Expo,2023-04-18,D,80,Rainy,363,Tuesday
4831,Event 4831,Expo,2022-08-29,C,58,Sunny,465,Monday
4832,Event 4832,Workshop,2023-08-04,A,69,Cloudy,259,Friday
4833,Event 4833,Expo,2023-11-03,C,16,Cloudy,107,Friday
4834,Event 4834,Workshop,2022-12-26,C,20,Rainy,62,Monday
4835,Event 4835,Conference,2022-12-16,B,89,Cloudy,429,Friday
4836,Event 4836,Conference,2023-03-27,A,84,Sunny,416,Monday
4837,Event 4837,Conference,2023-02-28,C,32,Sunny,335,Tuesday
4838,Event 4838,Workshop,2022-10-10,E,83,Rainy,218,Monday
4839,Event 4839,Expo,2022-07-05,D,77,Rainy,81,Tuesday
4840,Event 4840,Expo,2022-11-17,E,32,Rainy,320,Thursday
4841,Event 4841,Workshop,2023-02-23,B,77,Sunny,101,Thursday
4842,Event 4842,Expo,2022-04-04,E,59,Cloudy,120,Monday
4843,Event 4843,Concert,2024-04-03,A,70,Rainy,365,Wednesday
4844,Event 4844,Expo,2022-02-06,E,94,Sunny,302,Sunday
4845,Event 4845,Expo,2023-06-10,E,88,Rainy,458,Saturday
4846,Event 4846,Concert,2022-03-01,B,55,Sunny,194,Tuesday
4847,Event 4847,Workshop,2023-05-26,C,12,Cloudy,54,Friday
4848,Event 4848,Expo,2023-06-22,A,18,Sunny,375,Thursday
4849,Event 4849,Concert,2022-06-23,B,74,Cloudy,407,Thursday
4850,Event 4850,Expo,2022-06-03,E,33,Rainy,281,Friday
4851,Event 4851,Concert,2023-09-23,D,19,Sunny,356,Saturday
4852,Event 4852,Expo,2022-03-28,B,91,Cloudy,117,Monday
4853,Event 4853,Conference,2022-12-16,E,29,Sunny,245,Friday
4854,Event 4854,Conference,2023-08-04,C,38,Rainy,87,Friday
4855,Event 4855,Conference,2023-01-30,D,36,Rainy,51,Monday
4856,Event 4856,Conference,2023-10-27,C,43,Sunny,165,Friday
4857,Event 4857,Workshop,2022-09-08,C,68,Rainy,379,Thursday
4858,Event 4858,Concert,2024-03-19,D,38,Sunny,199,Tuesday
4859,Event 4859,Conference,2024-03-06,B,74,Rainy,392,Wednesday
4860,Event 4860,Workshop,2023-06-12,A,43,Rainy,353,Monday
4861,Event 4861,Workshop,2023-05-11,A,68,Sunny,73,Thursday
4862,Event 4862,Concert,2024-03-28,D,66,Rainy,202,Thursday
4863,Event 4863,Conference,2023-10-08,C,68,Sunny,213,Sunday
4864,Event 4864,Workshop,2022-09-16,A,35,Rainy,497,Friday
4865,Event 4865,Conference,2022-10-21,E,35,Sunny,190,Friday
4866,Event 4866,Conference,2022-02-28,D,89,Rainy,261,Monday
4867,Event 4867,Conference,2023-10-20,E,86,Sunny,437,Friday
4868,Event 4868,Conference,2024-01-19,C,82,Sunny,130,Friday
4869,Event 4869,Expo,2023-01-25,A,98,Rainy,200,Wednesday
4870,Event 4870,Workshop,2023-02-19,E,63,Cloudy,341,Sunday
4871,Event 4871,Expo,2022-06-02,C,71,Cloudy,222,Thursday
4872,Event 4872,Expo,2022-12-05,B,54,Sunny,163,Monday
4873,Event 4873,Expo,2023-06-11,E,96,Rainy,457,Sunday
4874,Event 4874,Conference,2023-03-28,E,62,Rainy,460,Tuesday
4875,Event 4875,Workshop,2023-07-12,A,90,Rainy,124,Wednesday
4876,Event 4876,Concert,2022-01-19,C,95,Sunny,218,Wednesday
4877,Event 4877,Workshop,2022-03-21,B,98,Sunny,156,Monday
4878,Event 4878,Workshop,2024-03-02,C,88,Sunny,247,Saturday
4879,Event 4879,Workshop,2023-05-11,B,22,Sunny,292,Thursday
4880,Event 4880,Workshop,2023-04-04,D,56,Rainy,351,Tuesday
4881,Event 4881,Concert,2023-06-02,C,19,Cloudy,113,Friday
4882,Event 4882,Conference,2022-02-16,E,14,Sunny,294,Wednesday
4883,Event 4883,Concert,2022-01-25,A,13,Rainy,378,Tuesday
4884,Event 4884,Conference,2024-04-27,E,39,Rainy,277,Saturday
4885,Event 4885,Conference,2024-01-18,E,18,Sunny,202,Thursday
4886,Event 4886,Concert,2022-03-29,B,65,Sunny,138,Tuesday
4887,Event 4887,Expo,2022-11-03,C,15,Sunny,320,Thursday
4888,Event 4888,Workshop,2023-04-08,B,18,Sunny,271,Saturday
4889,Event 4889,Workshop,2024-04-16,A,17,Cloudy,124,Tuesday
4890,Event 4890,Expo,2023-02-03,D,22,Sunny,240,Friday
4891,Event 4891,Concert,2023-03-26,C,44,Rainy,354,Sunday
4892,Event 4892,Workshop,2024-03-23,A,83,Sunny,230,Saturday
4893,Event 4893,Expo,2022-10-09,C,76,Sunny,226,Sunday
4894,Event 4894,Concert,2023-03-12,A,44,Rainy,267,Sunday
4895,Event 4895,Concert,2023-05-19,B,32,Cloudy,432,Friday
4896,Event 4896,Concert,2023-04-25,B,48,Sunny,131,Tuesday
4897,Event 4897,Concert,2023-02-25,C,19,Cloudy,424,Saturday
4898,Event 4898,Conference,2023-03-25,B,38,Rainy,264,Saturday
4899,Event 4899,Conference,2022-10-05,D,80,Sunny,256,Wednesday
4900,Event 4900,Concert,2022-06-20,A,100,Sunny,81,Monday
4901,Event 4901,Expo,2022-03-08,D,95,Rainy,165,Tuesday
4902,Event 4902,Workshop,2023-03-26,B,79,Cloudy,455,Sunday
4903,Event 4903,Concert,2024-01-22,D,62,Sunny,225,Monday
4904,Event 4904,Expo,2024-04-03,D,54,Cloudy,107,Wednesday
4905,Event 4905,Concert,2022-06-15,C,40,Rainy,257,Wednesday
4906,Event 4906,Workshop,2023-08-30,C,44,Sunny,487,Wednesday
4907,Event 4907,Expo,2022-02-03,D,84,Sunny,309,Thursday
4908,Event 4908,Expo,2022-10-30,E,58,Rainy,411,Sunday
4909,Event 4909,Expo,2023-04-06,E,57,Sunny,422,Thursday
4910,Event 4910,Conference,2022-07-10,B,93,Cloudy,283,Sunday
4911,Event 4911,Workshop,2022-04-29,A,77,Rainy,183,Friday
4912,Event 4912,Conference,2022-12-13,D,38,Cloudy,294,Tuesday
4913,Event 4913,Workshop,2022-05-05,A,38,Cloudy,289,Thursday
4914,Event 4914,Expo,2022-06-08,D,100,Rainy,245,Wednesday
4915,Event 4915,Expo,2023-09-18,C,44,Cloudy,118,Monday
4916,Event 4916,Workshop,2023-02-18,C,83,Cloudy,345,Saturday
4917,Event 4917,Concert,2024-03-31,A,98,Rainy,366,Sunday
4918,Event 4918,Workshop,2022-08-04,B,74,Sunny,287,Thursday
4919,Event 4919,Conference,2022-12-06,B,50,Cloudy,238,Tuesday
4920,Event 4920,Concert,2022-07-20,A,64,Cloudy,270,Wednesday
4921,Event 4921,Workshop,2023-08-13,E,31,Rainy,210,Sunday
4922,Event 4922,Expo,2023-03-23,D,47,Cloudy,111,Thursday
4923,Event 4923,Expo,2024-03-03,D,96,Sunny,429,Sunday
4924,Event 4924,Workshop,2022-08-25,C,76,Rainy,412,Thursday
4925,Event 4925,Expo,2022-08-10,D,95,Cloudy,58,Wednesday
4926,Event 4926,Concert,2023-05-23,E,19,Cloudy,415,Tuesday
4927,Event 4927,Workshop,2023-03-02,D,68,Sunny,408,Thursday
4928,Event 4928,Workshop,2023-11-30,B,67,Rainy,81,Thursday
4929,Event 4929,Expo,2022-08-03,D,17,Sunny,252,Wednesday
4930,Event 4930,Concert,2023-07-18,B,21,Cloudy,225,Tuesday
4931,Event 4931,Expo,2023-05-13,A,50,Sunny,67,Saturday
4932,Event 4932,Concert,2023-12-22,A,77,Rainy,475,Friday
4933,Event 4933,Conference,2022-10-29,D,87,Cloudy,288,Saturday
4934,Event 4934,Conference,2022-08-15,D,27,Sunny,446,Monday
4935,Event 4935,Conference,2024-03-15,C,40,Rainy,376,Friday
4936,Event 4936,Expo,2022-11-02,C,26,Sunny,149,Wednesday
4937,Event 4937,Expo,2023-07-29,E,58,Cloudy,404,Saturday
4938,Event 4938,Conference,2022-03-27,A,54,Sunny,336,Sunday
4939,Event 4939,Conference,2022-11-13,E,36,Sunny,270,Sunday
4940,Event 4940,Conference,2022-03-22,A,33,Rainy,107,Tuesday
4941,Event 4941,Expo,2022-12-28,D,78,Sunny,261,Wednesday
4942,Event 4942,Concert,2023-06-05,D,64,Rainy,85,Monday
4943,Event 4943,Workshop,2022-10-17,A,70,Rainy,435,Monday
4944,Event 4944,Conference,2022-04-11,E,15,Cloudy,109,Monday
4945,Event 4945,Conference,2023-04-12,C,29,Cloudy,85,Wednesday
4946,Event 4946,Concert,2023-11-17,C,94,Cloudy,441,Friday
4947,Event 4947,Concert,2023-10-24,A,97,Sunny,314,Tuesday
4948,Event 4948,Concert,2022-10-23,A,32,Cloudy,418,Sunday
4949,Event 4949,Concert,2023-03-17,E,24,Rainy,309,Friday
4950,Event 4950,Workshop,2023-03-07,C,80,Rainy,194,Tuesday
